Pitch Type,Pitch,Pitch Group,pitches,USG,PA,AB,K,K%,BB,OBP,swings,Whiffs,Whiff%,SwStr%,Called Strikes,cStr%,CSW%,Chase%,Putaway USG,Putaway%,AVG,obp,SLG,OPS,ISO
FF,4-Seam Fastball,FB,170,36.72,47,43,9,19.15,3,6.38,92,20,21.74,11.76,31,18.24,30.0,27.69,34.85,19.57,0.256,0.298,0.488,0.786,0.23199999999999998
CH,Changeup,OS,99,21.38,26,25,2,7.69,1,3.85,52,11,21.15,11.11,11,11.11,22.22,35.71,18.18,8.33,0.24,0.269,0.36,0.629,0.12
SI,Sinker,FB,65,14.04,20,20,3,15.0,0,0.0,30,6,20.0,9.23,19,29.23,38.46,40.62,9.85,23.08,0.35,0.35,0.75,1.1,0.4
SL,Slider,BR,47,10.15,12,11,3,25.0,0,0.0,27,11,40.74,23.4,5,10.64,34.04,41.67,13.64,16.67,0.273,0.333,0.273,0.6060000000000001,0.0
CU,Curveball,BR,31,6.7,5,4,0,0.0,1,20.0,7,0,0.0,0.0,5,16.13,16.13,0.0,9.85,0.0,0.5,0.6,1.5,2.1,1.0
ST,Sweeper,BR,26,5.62,8,6,3,37.5,1,12.5,13,3,23.08,11.54,3,11.54,23.08,37.5,11.36,20.0,0.333,0.5,0.667,1.167,0.334
FC,Cutter,FB,16,3.46,4,3,1,25.0,0,0.0,5,3,60.0,18.75,4,25.0,43.75,11.11,2.27,33.33,0.0,0.25,0.0,0.25,0.0
,,,6,1.3,1,0,0,0.0,1,100.0,0,0,,0.0,0,0.0,0.0,,0.0,,,1.0,,,
KC,Knuckle Curve,BR,2,0.43,0,0,0,,0,,0,0,,0.0,1,50.0,50.0,0.0,0.0,,,,,,
SV,Slurve,BR,1,0.22,1,0,0,0.0,1,100.0,0,0,,0.0,0,0.0,0.0,0.0,0.0,,,1.0,,,
