Pitch Type,Pitch,Pitch Group,pitches,USG,PA,AB,K,K%,BB,OBP,swings,Whiffs,Whiff%,SwStr%,Called Strikes,cStr%,CSW%,Chase%,Putaway USG,Putaway%,AVG,obp,SLG,OPS,ISO
FF,4-Seam Fastball,FB,126,30.96,41,38,4,9.76,2,4.88,68,10,14.71,7.94,17,13.49,21.43,26.42,33.33,10.81,0.211,0.244,0.211,0.45499999999999996,0.0
CH,Changeup,OS,85,20.88,19,18,5,26.32,1,5.26,50,22,44.0,25.88,9,10.59,36.47,49.02,19.82,22.73,0.167,0.211,0.389,0.6,0.222
SL,Slider,BR,53,13.02,14,13,2,14.29,0,0.0,29,4,13.79,7.55,10,18.87,26.42,36.36,17.12,10.53,0.154,0.214,0.154,0.368,0.0
SI,Sinker,FB,47,11.55,17,16,2,11.76,1,5.88,27,5,18.52,10.64,5,10.64,21.28,37.5,5.41,33.33,0.312,0.353,0.562,0.915,0.25000000000000006
FC,Cutter,FB,38,9.34,8,7,1,12.5,1,12.5,19,1,5.26,2.63,7,18.42,21.05,21.05,7.21,12.5,0.143,0.25,0.143,0.393,0.0
CU,Curveball,BR,35,8.6,12,12,3,25.0,0,0.0,20,8,40.0,22.86,4,11.43,34.29,38.89,8.11,33.33,0.417,0.417,0.917,1.334,0.5
ST,Sweeper,BR,15,3.69,3,3,2,66.67,0,0.0,8,1,12.5,6.67,3,20.0,26.67,37.5,6.31,28.57,0.0,0.0,0.0,0.0,0.0
KC,Knuckle Curve,BR,5,1.23,1,1,1,100.0,0,0.0,1,1,100.0,20.0,2,40.0,60.0,25.0,0.9,100.0,0.0,0.0,0.0,0.0,0.0
FS,Split-Finger,OS,2,0.49,0,0,0,,0,,0,0,,0.0,0,0.0,0.0,0.0,0.9,0.0,,,,,
,,,1,0.25,0,0,0,,0,,0,0,,0.0,0,0.0,0.0,,0.9,0.0,,,,,
