Pitch Type,Pitch,Pitch Group,pitches,USG,PA,AB,K,K%,BB,OBP,swings,Whiffs,Whiff%,SwStr%,Called Strikes,cStr%,CSW%,Chase%,Putaway USG,Putaway%,AVG,obp,SLG,OPS,ISO
FF,4-Seam Fastball,FB,198,33.17,40,35,9,22.5,4,10.0,90,19,21.11,9.6,20,10.1,19.7,13.54,31.67,15.79,0.371,0.425,0.686,1.111,0.31500000000000006
CH,Changeup,OS,131,21.94,39,34,9,23.08,5,12.82,71,24,33.8,18.32,6,4.58,22.9,40.45,23.89,18.6,0.206,0.308,0.353,0.661,0.147
SI,Sinker,FB,73,12.23,19,15,3,15.79,4,21.05,32,8,25.0,10.96,13,17.81,28.77,20.59,12.22,13.64,0.267,0.421,0.333,0.754,0.066
SL,Slider,BR,66,11.06,14,12,3,21.43,2,14.29,36,12,33.33,18.18,5,7.58,25.76,30.56,12.78,13.04,0.333,0.429,0.833,1.262,0.49999999999999994
FC,Cutter,FB,38,6.37,11,11,1,9.09,0,0.0,21,4,19.05,10.53,7,18.42,28.95,33.33,3.89,14.29,0.364,0.364,0.455,0.819,0.09100000000000003
CU,Curveball,BR,35,5.86,8,7,1,12.5,0,0.0,17,4,23.53,11.43,3,8.57,20.0,28.57,5.56,10.0,0.143,0.25,0.286,0.536,0.143
KC,Knuckle Curve,BR,28,4.69,9,9,1,11.11,0,0.0,15,5,33.33,17.86,2,7.14,25.0,36.84,6.67,8.33,0.333,0.333,0.778,1.111,0.445
ST,Sweeper,BR,16,2.68,2,1,0,0.0,1,50.0,3,1,33.33,6.25,4,25.0,31.25,0.0,3.33,0.0,0.0,0.5,0.0,0.5,0.0
SV,Slurve,BR,7,1.17,2,2,0,0.0,0,0.0,2,0,0.0,0.0,3,42.86,42.86,25.0,0.0,,0.5,0.5,0.5,1.0,0.0
FS,Split-Finger,OS,4,0.67,2,2,0,0.0,0,0.0,3,1,33.33,25.0,0,0.0,25.0,66.67,0.0,,1.0,1.0,1.0,2.0,0.0
,,,1,0.17,0,0,0,,0,,0,0,,0.0,0,0.0,0.0,,0.0,,,,,,
