Pitch Type,Pitch,Pitch Group,pitches,USG,PA,AB,K,K%,BB,OBP,swings,Whiffs,Whiff%,SwStr%,Called Strikes,cStr%,CSW%,Chase%,Putaway USG,Putaway%,AVG,obp,SLG,OPS,ISO
FF,4-Seam Fastball,FB,191,32.99,50,41,3,6.0,7,14.0,110,14,12.73,7.33,18,9.42,16.75,17.11,34.13,5.26,0.195,0.306,0.341,0.647,0.14600000000000002
CH,Changeup,OS,121,20.9,28,27,2,7.14,1,3.57,57,12,21.05,9.92,10,8.26,18.18,25.0,17.37,6.9,0.259,0.286,0.296,0.582,0.03699999999999998
SI,Sinker,FB,84,14.51,24,17,4,16.67,7,29.17,34,6,17.65,7.14,16,19.05,26.19,15.79,11.98,20.0,0.176,0.417,0.235,0.6519999999999999,0.059
SL,Slider,BR,82,14.16,19,18,7,36.84,1,5.26,45,16,35.56,19.51,4,4.88,24.39,31.91,21.56,19.44,0.167,0.211,0.389,0.6,0.222
CU,Curveball,BR,32,5.53,12,11,3,25.0,1,8.33,15,2,13.33,6.25,5,15.62,21.88,14.29,5.39,33.33,0.545,0.583,1.0,1.583,0.45499999999999996
FC,Cutter,FB,32,5.53,6,6,3,50.0,0,0.0,14,4,28.57,12.5,6,18.75,31.25,26.67,5.99,30.0,0.333,0.333,0.333,0.666,0.0
ST,Sweeper,BR,25,4.32,4,3,2,50.0,0,0.0,6,1,16.67,4.0,9,36.0,40.0,23.08,2.99,40.0,0.0,0.0,0.0,0.0,0.0
FS,Split-Finger,OS,6,1.04,1,1,0,0.0,0,0.0,3,0,0.0,0.0,0,0.0,0.0,25.0,0.0,,1.0,1.0,1.0,2.0,0.0
KC,Knuckle Curve,BR,3,0.52,0,0,0,,0,,0,0,,0.0,1,33.33,33.33,0.0,0.6,0.0,,,,,
,,,2,0.35,0,0,0,,0,,0,0,,0.0,0,0.0,0.0,,0.0,,,,,,
SV,Slurve,BR,1,0.17,0,0,0,,0,,0,0,,0.0,0,0.0,0.0,0.0,0.0,,,,,,
