Pitch Type,Pitch,Pitch Group,pitches,USG,PA,AB,K,K%,BB,OBP,swings,Whiffs,Whiff%,SwStr%,Called Strikes,cStr%,CSW%,Chase%,Putaway USG,Putaway%,AVG,obp,SLG,OPS,ISO
FF,4-Seam Fastball,FB,231,32.86,54,49,24,44.44,5,9.26,110,31,28.18,13.42,36,15.58,29.0,30.95,32.77,30.77,0.224,0.296,0.429,0.725,0.205
SL,Slider,BR,123,17.5,25,23,9,36.0,2,8.0,72,25,34.72,20.33,11,8.94,29.27,37.5,21.01,18.0,0.174,0.24,0.435,0.675,0.261
CH,Changeup,OS,107,15.22,28,22,4,14.29,5,17.86,54,16,29.63,14.95,14,13.08,28.04,28.81,13.87,12.12,0.364,0.481,0.591,1.072,0.22699999999999998
CU,Curveball,BR,73,10.38,15,11,2,13.33,4,26.67,22,2,9.09,2.74,18,24.66,27.4,20.93,11.34,7.41,0.182,0.4,0.273,0.673,0.09100000000000003
SI,Sinker,FB,73,10.38,21,16,4,19.05,5,23.81,32,7,21.88,9.59,20,27.4,36.99,34.38,9.66,17.39,0.188,0.381,0.25,0.631,0.062
FC,Cutter,FB,41,5.83,6,5,2,33.33,1,16.67,20,3,15.0,7.32,4,9.76,17.07,28.0,2.94,28.57,0.2,0.333,0.2,0.533,0.0
ST,Sweeper,BR,40,5.69,7,6,3,42.86,0,0.0,15,3,20.0,7.5,6,15.0,22.5,19.23,7.56,16.67,0.167,0.286,0.167,0.45299999999999996,0.0
KC,Knuckle Curve,BR,7,1.0,3,2,0,0.0,1,33.33,2,0,0.0,0.0,1,14.29,14.29,0.0,0.42,0.0,0.5,0.667,1.0,1.667,0.5
,,,7,1.0,1,0,0,0.0,1,100.0,0,0,,0.0,0,0.0,0.0,,0.42,0.0,,1.0,,,
FS,Split-Finger,OS,1,0.14,0,0,0,,0,,0,0,,0.0,1,100.0,100.0,,0.0,,,,,,
