Pitch Type,Pitch,Pitch Group,pitches,USG,PA,AB,K,K%,BB,OBP,swings,Whiffs,Whiff%,SwStr%,Called Strikes,cStr%,CSW%,Chase%,Putaway USG,Putaway%,AVG,obp,SLG,OPS,ISO
FF,4-Seam Fastball,FB,87,39.73,15,13,6,40.0,1,6.67,33,7,21.21,8.05,18,20.69,28.74,18.6,38.33,26.09,0.385,0.4,0.538,0.9380000000000001,0.15300000000000002
SI,Sinker,FB,37,16.89,7,6,1,14.29,1,14.29,18,3,16.67,8.11,11,29.73,37.84,11.11,13.33,12.5,0.333,0.429,0.333,0.762,0.0
SL,Slider,BR,34,15.53,10,9,2,20.0,0,0.0,15,4,26.67,11.76,4,11.76,23.53,21.05,20.0,16.67,0.333,0.4,0.444,0.8440000000000001,0.11099999999999999
ST,Sweeper,BR,20,9.13,4,4,2,50.0,0,0.0,3,1,33.33,5.0,8,40.0,45.0,0.0,11.67,28.57,0.0,0.0,0.0,0.0,0.0
CU,Curveball,BR,12,5.48,5,4,2,40.0,1,20.0,4,2,50.0,16.67,1,8.33,25.0,12.5,6.67,50.0,0.25,0.4,0.25,0.65,0.0
FC,Cutter,FB,11,5.02,3,2,1,33.33,1,33.33,4,1,25.0,9.09,2,18.18,27.27,16.67,1.67,100.0,0.5,0.667,0.5,1.167,0.0
CH,Changeup,OS,10,4.57,6,6,4,66.67,0,0.0,7,4,57.14,40.0,1,10.0,50.0,60.0,6.67,100.0,0.0,0.0,0.0,0.0,0.0
SV,Slurve,BR,4,1.83,1,1,0,0.0,0,0.0,1,0,0.0,0.0,0,0.0,0.0,0.0,0.0,,1.0,1.0,1.0,2.0,0.0
KC,Knuckle Curve,BR,3,1.37,1,1,0,0.0,0,0.0,1,0,0.0,0.0,1,33.33,33.33,0.0,0.0,,1.0,1.0,1.0,2.0,0.0
FS,Split-Finger,OS,1,0.46,1,1,1,100.0,0,0.0,1,1,100.0,100.0,0,0.0,100.0,,1.67,100.0,0.0,0.0,0.0,0.0,0.0
