Pitch Type,Pitch,Pitch Group,pitches,USG,PA,AB,K,K%,BB,OBP,swings,Whiffs,Whiff%,SwStr%,Called Strikes,cStr%,CSW%,Chase%,Putaway USG,Putaway%,AVG,obp,SLG,OPS,ISO
FF,4-Seam Fastball,FB,170,30.04,40,38,4,10.0,2,5.0,74,6,8.11,3.53,37,21.76,25.29,26.44,24.71,9.3,0.263,0.3,0.447,0.747,0.184
SI,Sinker,FB,108,19.08,29,24,1,3.45,5,17.24,47,4,8.51,3.7,22,20.37,24.07,19.61,15.52,3.7,0.292,0.414,0.5,0.9139999999999999,0.20800000000000002
CH,Changeup,OS,105,18.55,22,19,3,13.64,3,13.64,46,9,19.57,8.57,12,11.43,20.0,28.99,17.24,10.0,0.368,0.455,0.421,0.876,0.05299999999999999
SL,Slider,BR,74,13.07,19,14,6,31.58,3,15.79,39,15,38.46,20.27,6,8.11,28.38,29.27,18.39,18.75,0.143,0.368,0.214,0.582,0.07100000000000001
CU,Curveball,BR,43,7.6,7,5,2,28.57,1,14.29,14,5,35.71,11.63,15,34.88,46.51,19.05,5.75,20.0,0.0,0.286,0.0,0.286,0.0
FC,Cutter,FB,34,6.01,9,9,2,22.22,0,0.0,18,1,5.56,2.94,8,23.53,26.47,40.0,7.47,15.38,0.222,0.222,0.222,0.444,0.0
ST,Sweeper,BR,22,3.89,6,4,2,33.33,0,0.0,9,1,11.11,4.55,4,18.18,22.73,21.43,5.75,20.0,0.5,0.667,1.25,1.917,0.75
FS,Split-Finger,OS,4,0.71,1,0,0,0.0,1,100.0,1,0,0.0,0.0,0,0.0,0.0,25.0,2.3,0.0,,1.0,,,
KC,Knuckle Curve,BR,3,0.53,1,1,1,100.0,0,0.0,2,1,50.0,33.33,0,0.0,33.33,50.0,1.15,50.0,0.0,0.0,0.0,0.0,0.0
SV,Slurve,BR,3,0.53,2,2,1,50.0,0,0.0,2,1,50.0,33.33,0,0.0,33.33,66.67,1.72,33.33,0.0,0.0,0.0,0.0,0.0
