Pitch Type,Pitch,Pitch Group,pitches,USG,PA,AB,K,K%,BB,OBP,swings,Whiffs,Whiff%,SwStr%,Called Strikes,cStr%,CSW%,Chase%,Putaway USG,Putaway%,AVG,obp,SLG,OPS,ISO
FF,4-Seam Fastball,FB,168,27.86,47,41,10,21.28,6,12.77,76,22,28.95,13.1,27,16.07,29.17,21.43,23.31,26.32,0.293,0.383,0.634,1.017,0.341
SI,Sinker,FB,121,20.07,28,23,7,25.0,5,17.86,53,15,28.3,12.4,23,19.01,31.4,24.19,23.93,17.95,0.174,0.321,0.348,0.669,0.174
CH,Changeup,OS,97,16.09,23,22,6,26.09,0,0.0,44,17,38.64,17.53,7,7.22,24.74,29.69,13.5,27.27,0.091,0.087,0.227,0.314,0.136
SL,Slider,BR,67,11.11,15,13,6,40.0,2,13.33,31,15,48.39,22.39,9,13.43,35.82,27.78,10.43,35.29,0.154,0.267,0.154,0.42100000000000004,0.0
CU,Curveball,BR,53,8.79,11,10,4,36.36,1,9.09,19,2,10.53,3.77,9,16.98,20.75,18.18,11.66,21.05,0.1,0.182,0.1,0.28200000000000003,0.0
FC,Cutter,FB,41,6.8,11,11,1,9.09,0,0.0,23,5,21.74,12.2,5,12.2,24.39,30.0,6.75,9.09,0.091,0.091,0.182,0.273,0.091
ST,Sweeper,BR,39,6.47,11,8,3,27.27,2,18.18,17,7,41.18,17.95,2,5.13,23.08,20.0,6.13,30.0,0.0,0.273,0.0,0.273,0.0
KC,Knuckle Curve,BR,13,2.16,2,1,0,0.0,1,50.0,2,0,0.0,0.0,3,23.08,23.08,0.0,3.68,0.0,0.0,0.5,0.0,0.5,0.0
SV,Slurve,BR,3,0.5,0,0,0,,0,,1,0,0.0,0.0,1,33.33,33.33,0.0,0.0,,,,,,
,,,1,0.17,0,0,0,,0,,0,0,,0.0,0,0.0,0.0,,0.61,0.0,,,,,
