Pitch Type,Pitch,Pitch Group,pitches,USG,PA,AB,K,K%,BB,OBP,swings,Whiffs,Whiff%,SwStr%,Called Strikes,cStr%,CSW%,Chase%,Putaway USG,Putaway%,AVG,obp,SLG,OPS,ISO
FF,4-Seam Fastball,FB,135,38.35,32,29,4,12.5,3,9.38,62,9,14.52,6.67,21,15.56,22.22,19.05,33.33,11.43,0.172,0.25,0.414,0.6639999999999999,0.242
CH,Changeup,OS,54,15.34,17,16,3,17.65,1,5.88,31,10,32.26,18.52,3,5.56,24.07,40.54,20.0,14.29,0.312,0.353,0.938,1.291,0.6259999999999999
SI,Sinker,FB,43,12.22,11,10,3,27.27,0,0.0,24,3,12.5,6.98,8,18.6,25.58,38.89,12.38,23.08,0.1,0.182,0.1,0.28200000000000003,0.0
CU,Curveball,BR,35,9.94,6,6,2,33.33,0,0.0,16,1,6.25,2.86,5,14.29,17.14,23.81,11.43,16.67,0.167,0.167,0.167,0.334,0.0
SL,Slider,BR,31,8.81,9,9,4,44.44,0,0.0,15,7,46.67,22.58,4,12.9,35.48,42.11,10.48,36.36,0.111,0.111,0.444,0.555,0.333
FC,Cutter,FB,22,6.25,4,4,0,0.0,0,0.0,12,0,0.0,0.0,2,9.09,9.09,20.0,2.86,0.0,0.5,0.5,1.5,2.0,1.0
ST,Sweeper,BR,16,4.55,2,1,0,0.0,1,50.0,3,0,0.0,0.0,4,25.0,25.0,0.0,4.76,0.0,0.0,0.5,0.0,0.5,0.0
KC,Knuckle Curve,BR,8,2.27,2,1,0,0.0,1,50.0,2,0,0.0,0.0,0,0.0,0.0,0.0,1.9,0.0,0.0,0.5,0.0,0.5,0.0
FS,Split-Finger,OS,4,1.14,2,2,0,0.0,0,0.0,3,0,0.0,0.0,0,0.0,0.0,50.0,2.86,0.0,0.5,0.5,0.5,1.0,0.0
,,,4,1.14,1,0,0,0.0,1,100.0,0,0,,0.0,0,0.0,0.0,,0.0,,,1.0,,,
