Pitch Type,Pitch,Pitch Group,pitches,USG,PA,AB,K,K%,BB,OBP,swings,Whiffs,Whiff%,SwStr%,Called Strikes,cStr%,CSW%,Chase%,Putaway USG,Putaway%,AVG,obp,SLG,OPS,ISO
SI,Sinker,FB,100,27.55,22,20,6,27.27,2,9.09,42,14,33.33,14.0,28,28.0,42.0,26.32,16.82,33.33,0.05,0.136,0.05,0.186,0.0
SL,Slider,BR,78,21.49,22,21,10,45.45,1,4.55,38,22,57.89,28.21,9,11.54,39.74,38.1,21.5,43.48,0.143,0.182,0.143,0.32499999999999996,0.0
FF,4-Seam Fastball,FB,70,19.28,22,19,4,18.18,2,9.09,37,13,35.14,18.57,17,24.29,42.86,19.05,21.5,17.39,0.211,0.286,0.211,0.497,0.0
ST,Sweeper,BR,56,15.43,14,14,3,21.43,0,0.0,32,10,31.25,17.86,7,12.5,30.36,37.04,24.3,11.54,0.214,0.214,0.643,0.857,0.42900000000000005
FC,Cutter,FB,30,8.26,7,6,1,14.29,1,14.29,13,5,38.46,16.67,3,10.0,26.67,26.32,8.41,11.11,0.667,0.714,0.833,1.547,0.16599999999999993
CH,Changeup,OS,12,3.31,5,5,3,60.0,0,0.0,7,4,57.14,33.33,0,0.0,33.33,44.44,3.74,75.0,0.0,0.0,0.0,0.0,0.0
CU,Curveball,BR,7,1.93,0,0,0,,0,,2,1,50.0,14.29,0,0.0,14.29,28.57,3.74,0.0,,,,,
KC,Knuckle Curve,BR,5,1.38,1,1,0,0.0,0,0.0,1,0,0.0,0.0,1,20.0,20.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
SV,Slurve,BR,3,0.83,1,1,0,0.0,0,0.0,1,0,0.0,0.0,1,33.33,33.33,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
,,,2,0.55,0,0,0,,0,,0,0,,0.0,0,0.0,0.0,,0.0,,,,,,
