Pitch Type,Pitch,Pitch Group,pitches,USG,PA,AB,K,K%,BB,OBP,swings,Whiffs,Whiff%,SwStr%,Called Strikes,cStr%,CSW%,Chase%,Putaway USG,Putaway%,AVG,obp,SLG,OPS,ISO
FF,4-Seam Fastball,FB,193,32.44,42,37,9,21.43,4,9.52,83,13,15.66,6.74,28,14.51,21.24,20.0,30.3,18.0,0.351,0.405,0.568,0.973,0.21699999999999997
SL,Slider,BR,102,17.14,24,21,2,8.33,3,12.5,51,13,25.49,12.75,17,16.67,29.41,41.67,15.76,7.69,0.238,0.333,0.714,1.047,0.476
CH,Changeup,OS,91,15.29,20,17,2,10.0,3,15.0,38,13,34.21,14.29,9,9.89,24.18,19.3,12.73,9.52,0.353,0.45,0.353,0.8029999999999999,0.0
SI,Sinker,FB,89,14.96,32,30,4,12.5,2,6.25,47,2,4.26,2.25,10,11.24,13.48,3.12,17.58,13.79,0.333,0.375,0.533,0.908,0.2
FC,Cutter,FB,38,6.39,8,8,1,12.5,0,0.0,21,4,19.05,10.53,5,13.16,23.68,36.84,6.67,9.09,0.25,0.25,0.375,0.625,0.125
CU,Curveball,BR,34,5.71,11,9,2,18.18,2,18.18,17,3,17.65,8.82,4,11.76,20.59,31.25,9.7,12.5,0.333,0.455,0.667,1.122,0.334
ST,Sweeper,BR,23,3.87,5,2,0,0.0,2,40.0,4,0,0.0,0.0,4,17.39,17.39,11.11,5.45,0.0,0.0,0.6,0.0,0.6,0.0
,,,14,2.35,3,0,0,0.0,3,100.0,0,0,,0.0,0,0.0,0.0,,0.0,,,1.0,,,
KC,Knuckle Curve,BR,5,0.84,0,0,0,,0,,1,0,0.0,0.0,1,20.0,20.0,0.0,1.21,0.0,,,,,
FS,Split-Finger,OS,3,0.5,2,2,0,0.0,0,0.0,2,0,0.0,0.0,1,33.33,33.33,100.0,0.0,,0.0,0.0,0.0,0.0,0.0
SV,Slurve,BR,3,0.5,1,1,0,0.0,0,0.0,2,0,0.0,0.0,0,0.0,0.0,0.0,0.61,0.0,1.0,1.0,4.0,5.0,3.0
