Pitch Type,Pitch,Pitch Group,pitches,USG,PA,AB,K,K%,BB,OBP,swings,Whiffs,Whiff%,SwStr%,Called Strikes,cStr%,CSW%,Chase%,Putaway USG,Putaway%,AVG,obp,SLG,OPS,ISO
FF,4-Seam Fastball,FB,186,38.11,48,46,15,31.25,2,4.17,101,28,27.72,15.05,24,12.9,27.96,25.0,39.87,24.59,0.261,0.292,0.391,0.683,0.13
CH,Changeup,OS,91,18.65,22,22,2,9.09,0,0.0,52,14,26.92,15.38,7,7.69,23.08,39.29,15.69,8.33,0.227,0.227,0.227,0.454,0.0
SL,Slider,BR,62,12.7,17,17,7,41.18,0,0.0,39,13,33.33,20.97,6,9.68,30.65,39.29,15.69,29.17,0.294,0.294,0.412,0.706,0.118
SI,Sinker,FB,59,12.09,17,15,1,5.88,2,11.76,28,2,7.14,3.39,10,16.95,20.34,17.86,9.15,7.14,0.467,0.529,0.533,1.062,0.066
CU,Curveball,BR,43,8.81,11,11,1,9.09,0,0.0,22,3,13.64,6.98,6,13.95,20.93,37.5,9.15,7.14,0.273,0.273,0.273,0.546,0.0
FC,Cutter,FB,24,4.92,4,3,1,25.0,1,25.0,17,4,23.53,16.67,3,12.5,29.17,72.73,5.88,11.11,0.667,0.75,0.667,1.417,0.0
ST,Sweeper,BR,14,2.87,9,9,0,0.0,0,0.0,10,0,0.0,0.0,2,14.29,14.29,50.0,3.92,0.0,0.444,0.444,0.556,1.0,0.11200000000000004
KC,Knuckle Curve,BR,4,0.82,1,1,0,0.0,0,0.0,3,0,0.0,0.0,0,0.0,0.0,50.0,0.65,0.0,0.0,0.0,0.0,0.0,0.0
SV,Slurve,BR,4,0.82,1,1,0,0.0,0,0.0,2,0,0.0,0.0,0,0.0,0.0,33.33,0.0,,0.0,0.0,0.0,0.0,0.0
,,,1,0.2,0,0,0,,0,,0,0,,0.0,0,0.0,0.0,,0.0,,,,,,
