Pitch Type,Pitch,Pitch Group,pitches,USG,PA,AB,K,K%,BB,OBP,swings,Whiffs,Whiff%,SwStr%,Called Strikes,cStr%,CSW%,Chase%,Putaway USG,Putaway%,AVG,obp,SLG,OPS,ISO
FF,4-Seam Fastball,FB,263,44.58,67,59,16,23.88,7,10.45,151,40,26.49,15.21,13,4.94,20.15,23.14,47.75,18.82,0.339,0.403,0.576,0.979,0.23699999999999993
CH,Changeup,OS,80,13.56,25,23,6,24.0,1,4.0,50,23,46.0,28.75,1,1.25,30.0,36.96,12.36,27.27,0.087,0.125,0.217,0.34199999999999997,0.13
SI,Sinker,FB,64,10.85,20,19,6,30.0,1,5.0,28,3,10.71,4.69,16,25.0,29.69,11.11,9.55,35.29,0.211,0.25,0.526,0.776,0.31500000000000006
CU,Curveball,BR,62,10.51,19,17,6,31.58,1,5.26,32,12,37.5,19.35,6,9.68,29.03,22.58,10.11,33.33,0.176,0.222,0.176,0.398,0.0
SL,Slider,BR,60,10.17,14,12,5,35.71,0,0.0,33,14,42.42,23.33,6,10.0,33.33,40.0,8.99,31.25,0.167,0.214,0.25,0.46399999999999997,0.08299999999999999
FC,Cutter,FB,32,5.42,8,7,0,0.0,1,12.5,18,4,22.22,12.5,2,6.25,18.75,14.29,2.81,0.0,0.429,0.5,0.571,1.071,0.14199999999999996
ST,Sweeper,BR,15,2.54,2,2,2,100.0,0,0.0,6,2,33.33,13.33,2,13.33,26.67,30.0,5.62,20.0,0.0,0.0,0.0,0.0,0.0
KC,Knuckle Curve,BR,7,1.19,3,2,1,33.33,1,33.33,4,3,75.0,42.86,1,14.29,57.14,60.0,2.25,25.0,0.0,0.333,0.0,0.333,0.0
SV,Slurve,BR,6,1.02,1,1,0,0.0,0,0.0,3,0,0.0,0.0,2,33.33,33.33,0.0,0.56,0.0,1.0,1.0,1.0,2.0,0.0
,,,1,0.17,0,0,0,,0,,0,0,,0.0,0,0.0,0.0,,0.0,,,,,,
