Pitch Type,Pitch,Pitch Group,pitches,USG,PA,AB,K,K%,BB,OBP,swings,Whiffs,Whiff%,SwStr%,Called Strikes,cStr%,CSW%,Chase%,Putaway USG,Putaway%,AVG,obp,SLG,OPS,ISO
FF,4-Seam Fastball,FB,134,30.8,46,40,6,13.04,5,10.87,71,11,15.49,8.21,12,8.96,17.16,26.87,34.75,14.63,0.375,0.457,0.7,1.157,0.32499999999999996
CH,Changeup,OS,77,17.7,20,19,5,25.0,1,5.0,42,15,35.71,19.48,3,3.9,23.38,26.67,13.56,31.25,0.421,0.45,0.737,1.187,0.316
SL,Slider,BR,69,15.86,12,12,6,50.0,0,0.0,39,17,43.59,24.64,12,17.39,42.03,48.65,15.25,33.33,0.167,0.167,0.167,0.334,0.0
SI,Sinker,FB,59,13.56,18,15,1,5.56,3,16.67,32,4,12.5,6.78,8,13.56,20.34,22.22,11.02,7.69,0.467,0.556,0.667,1.223,0.2
CU,Curveball,BR,22,5.06,7,7,1,14.29,0,0.0,10,1,10.0,4.55,2,9.09,13.64,9.09,7.63,11.11,0.143,0.143,0.143,0.286,0.0
FC,Cutter,FB,21,4.83,5,4,0,0.0,1,20.0,13,5,38.46,23.81,0,0.0,23.81,36.36,4.24,0.0,0.25,0.4,0.25,0.65,0.0
ST,Sweeper,BR,21,4.83,5,4,0,0.0,0,0.0,10,2,20.0,9.52,2,9.52,19.05,18.18,5.93,0.0,0.0,0.2,0.0,0.2,0.0
,,,15,3.45,3,3,0,0.0,0,0.0,5,1,20.0,6.67,1,6.67,13.33,,0.85,0.0,0.333,0.333,1.0,1.333,0.667
KC,Knuckle Curve,BR,13,2.99,8,7,3,37.5,0,0.0,8,3,37.5,23.08,3,23.08,46.15,60.0,4.24,60.0,0.143,0.125,0.143,0.268,0.0
FS,Split-Finger,OS,4,0.92,0,0,0,,0,,2,0,0.0,0.0,0,0.0,0.0,50.0,2.54,0.0,,,,,
