Pitch Type,Pitch,Pitch Group,pitches,USG,PA,AB,K,K%,BB,OBP,swings,Whiffs,Whiff%,SwStr%,Called Strikes,cStr%,CSW%,Chase%,Putaway USG,Putaway%,AVG,obp,SLG,OPS,ISO
FF,4-Seam Fastball,FB,85,31.48,20,19,4,20.0,0,0.0,50,13,26.0,15.29,7,8.24,23.53,41.18,28.0,19.05,0.053,0.053,0.053,0.106,0.0
SI,Sinker,FB,65,24.07,23,19,0,0.0,3,13.04,36,3,8.33,4.62,10,15.38,20.0,37.5,12.0,0.0,0.158,0.273,0.211,0.484,0.05299999999999999
CH,Changeup,OS,53,19.63,18,14,5,27.78,1,5.56,26,10,38.46,18.87,3,5.66,24.53,35.14,30.67,21.74,0.143,0.235,0.143,0.378,0.0
CU,Curveball,BR,25,9.26,4,4,3,75.0,0,0.0,7,3,42.86,12.0,9,36.0,48.0,18.18,9.33,42.86,0.0,0.0,0.0,0.0,0.0
SL,Slider,BR,16,5.93,4,4,3,75.0,0,0.0,9,5,55.56,31.25,0,0.0,31.25,40.0,10.67,37.5,0.0,0.0,0.0,0.0,0.0
ST,Sweeper,BR,11,4.07,1,1,0,0.0,0,0.0,7,3,42.86,27.27,0,0.0,27.27,0.0,4.0,0.0,1.0,1.0,1.0,2.0,0.0
FC,Cutter,FB,7,2.59,4,3,0,0.0,1,25.0,5,0,0.0,0.0,0,0.0,0.0,0.0,0.0,,0.333,0.5,0.667,1.167,0.334
KC,Knuckle Curve,BR,5,1.85,3,3,1,33.33,0,0.0,4,1,25.0,20.0,0,0.0,20.0,0.0,2.67,50.0,0.667,0.667,1.667,2.334,1.0
FS,Split-Finger,OS,2,0.74,0,0,0,,0,,0,0,,0.0,0,0.0,0.0,0.0,2.67,0.0,,,,,
SV,Slurve,BR,1,0.37,1,1,0,0.0,0,0.0,1,0,0.0,0.0,0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0
