Pitch Type,Pitch,Pitch Group,pitches,USG,PA,AB,K,K%,BB,OBP,swings,Whiffs,Whiff%,SwStr%,Called Strikes,cStr%,CSW%,Chase%,Putaway USG,Putaway%,AVG,obp,SLG,OPS,ISO
FF,4-Seam Fastball,FB,158,34.88,43,37,5,11.63,4,9.3,70,5,7.14,3.16,25,15.82,18.99,20.51,37.21,10.42,0.216,0.279,0.378,0.657,0.162
SI,Sinker,FB,77,17.0,19,13,2,10.53,6,31.58,26,4,15.38,5.19,16,20.78,25.97,8.82,13.18,11.76,0.385,0.579,0.538,1.117,0.15300000000000002
CH,Changeup,OS,63,13.91,19,19,4,21.05,0,0.0,30,6,20.0,9.52,8,12.7,22.22,27.27,13.95,22.22,0.526,0.526,0.895,1.421,0.369
SL,Slider,BR,62,13.69,12,10,3,25.0,1,8.33,29,7,24.14,11.29,8,12.9,24.19,32.43,13.95,16.67,0.2,0.333,0.5,0.833,0.3
CU,Curveball,BR,29,6.4,8,8,3,37.5,0,0.0,13,4,30.77,13.79,4,13.79,27.59,26.67,9.3,25.0,0.125,0.125,0.5,0.625,0.375
ST,Sweeper,BR,23,5.08,5,5,1,20.0,0,0.0,9,3,33.33,13.04,4,17.39,30.43,27.27,4.65,16.67,0.6,0.6,0.8,1.4,0.20000000000000007
FC,Cutter,FB,18,3.97,4,4,0,0.0,0,0.0,8,0,0.0,0.0,3,16.67,16.67,12.5,1.55,0.0,0.25,0.25,0.25,0.5,0.0
KC,Knuckle Curve,BR,13,2.87,4,2,0,0.0,1,25.0,10,1,10.0,7.69,1,7.69,15.38,60.0,4.65,0.0,0.0,0.25,0.0,0.25,0.0
,,,6,1.32,2,1,1,50.0,0,0.0,2,0,0.0,0.0,2,33.33,33.33,,0.78,100.0,0.0,0.0,0.0,0.0,0.0
SV,Slurve,BR,4,0.88,0,0,0,,0,,3,0,0.0,0.0,0,0.0,0.0,50.0,0.78,0.0,,,,,
