Pitch Type,Pitch,Pitch Group,pitches,USG,PA,AB,K,K%,BB,OBP,swings,Whiffs,Whiff%,SwStr%,Called Strikes,cStr%,CSW%,Chase%,Putaway USG,Putaway%,AVG,obp,SLG,OPS,ISO
FF,4-Seam Fastball,FB,243,35.68,65,56,6,9.23,7,10.77,133,8,6.02,3.29,34,13.99,17.28,20.83,32.93,11.11,0.321,0.415,0.375,0.79,0.05399999999999999
SI,Sinker,FB,169,24.82,63,54,4,6.35,3,4.76,92,9,9.78,5.33,23,13.61,18.93,25.35,18.9,12.9,0.185,0.267,0.259,0.526,0.07400000000000001
SL,Slider,BR,128,18.8,34,30,4,11.76,4,11.76,55,14,25.45,10.94,17,13.28,24.22,27.63,17.68,13.79,0.3,0.382,0.4,0.782,0.10000000000000003
ST,Sweeper,BR,63,9.25,13,13,0,0.0,0,0.0,26,1,3.85,1.59,13,20.63,22.22,24.24,17.07,0.0,0.538,0.538,0.769,1.307,0.23099999999999998
FC,Cutter,FB,36,5.29,14,14,1,7.14,0,0.0,20,3,15.0,8.33,2,5.56,13.89,25.0,5.49,11.11,0.357,0.357,0.429,0.786,0.07200000000000001
CU,Curveball,BR,19,2.79,7,7,2,28.57,0,0.0,10,5,50.0,26.32,4,21.05,47.37,37.5,4.27,28.57,0.143,0.143,0.143,0.286,0.0
CH,Changeup,OS,18,2.64,5,3,0,0.0,0,0.0,8,2,25.0,11.11,2,11.11,22.22,27.27,2.44,0.0,0.667,0.8,1.333,2.133,0.6659999999999999
KC,Knuckle Curve,BR,2,0.29,0,0,0,,0,,0,0,,0.0,2,100.0,100.0,,0.0,,,,,,
,,,2,0.29,0,0,0,,0,,0,0,,0.0,0,0.0,0.0,,1.22,0.0,,,,,
SV,Slurve,BR,1,0.15,0,0,0,,0,,0,0,,0.0,1,100.0,100.0,0.0,0.0,,,,,,
