Pitch Type,Pitch,Pitch Group,pitches,USG,PA,AB,K,K%,BB,OBP,swings,Whiffs,Whiff%,SwStr%,Called Strikes,cStr%,CSW%,Chase%,Putaway USG,Putaway%,AVG,obp,SLG,OPS,ISO
FF,4-Seam Fastball,FB,93,38.27,17,13,3,17.65,3,17.65,32,3,9.38,3.23,35,37.63,40.86,24.24,36.14,10.0,0.385,0.5,0.385,0.885,0.0
CH,Changeup,OS,63,25.93,14,13,2,14.29,1,7.14,29,10,34.48,15.87,4,6.35,22.22,28.57,24.1,10.0,0.231,0.286,0.692,0.978,0.46099999999999997
SL,Slider,BR,33,13.58,10,9,2,20.0,0,0.0,22,4,18.18,12.12,3,9.09,21.21,53.33,20.48,11.76,0.444,0.5,1.111,1.611,0.667
CU,Curveball,BR,15,6.17,5,4,2,40.0,0,0.0,6,2,33.33,13.33,3,20.0,33.33,16.67,8.43,28.57,0.25,0.2,0.25,0.45,0.0
SI,Sinker,FB,15,6.17,7,6,0,0.0,1,14.29,7,0,0.0,0.0,5,33.33,33.33,20.0,1.2,0.0,0.167,0.286,0.167,0.45299999999999996,0.0
FC,Cutter,FB,12,4.94,2,2,0,0.0,0,0.0,4,1,25.0,8.33,0,0.0,8.33,20.0,6.02,0.0,0.0,0.0,0.0,0.0,0.0
ST,Sweeper,BR,5,2.06,2,2,1,50.0,0,0.0,3,1,33.33,20.0,2,40.0,60.0,100.0,2.41,50.0,0.0,0.0,0.0,0.0,0.0
,,,4,1.65,1,0,0,0.0,1,100.0,0,0,,0.0,0,0.0,0.0,,0.0,,,1.0,,,
KC,Knuckle Curve,BR,2,0.82,1,1,0,0.0,0,0.0,1,0,0.0,0.0,0,0.0,0.0,0.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0
SV,Slurve,BR,1,0.41,0,0,0,,0,,0,0,,0.0,1,100.0,100.0,,0.0,,,,,,
