Pitch Type,Pitch,Pitch Group,pitches,USG,PA,AB,K,K%,BB,OBP,swings,Whiffs,Whiff%,SwStr%,Called Strikes,cStr%,CSW%,Chase%,Putaway USG,Putaway%,AVG,obp,SLG,OPS,ISO
SI,Sinker,FB,51,29.31,18,17,3,16.67,1,5.56,32,6,18.75,11.76,11,21.57,33.33,55.0,27.91,25.0,0.176,0.222,0.176,0.398,0.0
FF,4-Seam Fastball,FB,33,18.97,12,12,5,41.67,0,0.0,18,6,33.33,18.18,7,21.21,39.39,12.5,18.6,62.5,0.333,0.333,0.333,0.666,0.0
ST,Sweeper,BR,29,16.67,4,4,3,75.0,0,0.0,6,5,83.33,17.24,9,31.03,48.28,11.11,16.28,42.86,0.0,0.0,0.0,0.0,0.0
SL,Slider,BR,26,14.94,5,5,2,40.0,0,0.0,9,3,33.33,11.54,4,15.38,26.92,0.0,13.95,33.33,0.4,0.4,0.6,1.0,0.19999999999999996
FC,Cutter,FB,16,9.2,5,5,1,20.0,0,0.0,7,3,42.86,18.75,4,25.0,43.75,16.67,4.65,50.0,0.0,0.0,0.0,0.0,0.0
CU,Curveball,BR,7,4.02,2,2,1,50.0,0,0.0,2,1,50.0,14.29,1,14.29,28.57,20.0,9.3,25.0,0.0,0.0,0.0,0.0,0.0
KC,Knuckle Curve,BR,5,2.87,0,0,0,,0,,0,0,,0.0,0,0.0,0.0,0.0,2.33,0.0,,,,,
CH,Changeup,OS,3,1.72,1,0,0,0.0,1,100.0,1,1,100.0,33.33,1,33.33,66.67,0.0,2.33,0.0,,1.0,,,
FS,Split-Finger,OS,3,1.72,1,1,1,100.0,0,0.0,2,2,100.0,66.67,0,0.0,66.67,50.0,4.65,50.0,0.0,0.0,0.0,0.0,0.0
CS,Slow Curve,BR,1,0.57,0,0,0,,0,,0,0,,0.0,0,0.0,0.0,0.0,0.0,,,,,,
