Pitch Type,Pitch,Pitch Group,pitches,USG,PA,AB,K,K%,BB,OBP,swings,Whiffs,Whiff%,SwStr%,Called Strikes,cStr%,CSW%,Chase%,Putaway USG,Putaway%,AVG,obp,SLG,OPS,ISO
FF,4-Seam Fastball,FB,246,31.26,46,39,12,26.09,7,15.22,100,16,16.0,6.5,47,19.11,25.61,20.16,31.89,14.81,0.231,0.348,0.385,0.733,0.154
SI,Sinker,FB,145,18.42,33,31,7,21.21,2,6.06,64,8,12.5,5.52,29,20.0,25.52,14.75,13.39,20.59,0.226,0.273,0.323,0.5960000000000001,0.097
CH,Changeup,OS,143,18.17,45,40,5,11.11,5,11.11,74,25,33.78,17.48,10,6.99,24.48,31.76,17.72,11.11,0.225,0.311,0.325,0.636,0.1
SL,Slider,BR,77,9.78,23,22,6,26.09,1,4.35,39,11,28.21,14.29,8,10.39,24.68,30.23,11.81,20.0,0.273,0.304,0.636,0.94,0.363
CU,Curveball,BR,63,8.01,16,12,3,18.75,2,12.5,35,10,28.57,15.87,8,12.7,28.57,46.15,10.63,11.11,0.25,0.375,0.417,0.792,0.16699999999999998
FC,Cutter,FB,61,7.75,15,13,8,53.33,2,13.33,29,11,37.93,18.03,9,14.75,32.79,42.86,7.48,42.11,0.231,0.333,0.462,0.795,0.231
ST,Sweeper,BR,38,4.83,10,9,2,20.0,0,0.0,19,4,21.05,10.53,11,28.95,39.47,56.52,5.91,13.33,0.111,0.2,0.222,0.42200000000000004,0.111
SV,Slurve,BR,8,1.02,2,2,0,0.0,0,0.0,6,3,50.0,37.5,0,0.0,37.5,60.0,0.39,0.0,0.0,0.0,0.0,0.0,0.0
KC,Knuckle Curve,BR,4,0.51,1,1,1,100.0,0,0.0,0,0,,0.0,1,25.0,25.0,0.0,0.79,50.0,0.0,0.0,0.0,0.0,0.0
FS,Split-Finger,OS,2,0.25,0,0,0,,0,,0,0,,0.0,0,0.0,0.0,0.0,0.0,,,,,,
