Pitch Type,Pitch,Pitch Group,pitches,USG,PA,AB,K,K%,BB,OBP,swings,Whiffs,Whiff%,SwStr%,Called Strikes,cStr%,CSW%,Chase%,Putaway USG,Putaway%,AVG,obp,SLG,OPS,ISO
FF,4-Seam Fastball,FB,46,24.6,17,17,7,41.18,0,0.0,23,9,39.13,19.57,7,15.22,34.78,28.57,27.59,43.75,0.176,0.176,0.176,0.352,0.0
SL,Slider,BR,30,16.04,4,4,1,25.0,0,0.0,16,8,50.0,26.67,2,6.67,33.33,35.0,17.24,10.0,0.0,0.0,0.0,0.0,0.0
CH,Changeup,OS,27,14.44,8,7,3,37.5,1,12.5,15,10,66.67,37.04,0,0.0,37.04,42.86,20.69,25.0,0.0,0.125,0.0,0.125,0.0
SI,Sinker,FB,25,13.37,10,9,3,30.0,1,10.0,16,5,31.25,20.0,3,12.0,32.0,20.0,10.34,50.0,0.222,0.3,0.222,0.522,0.0
ST,Sweeper,BR,21,11.23,4,4,3,75.0,0,0.0,12,6,50.0,28.57,3,14.29,42.86,50.0,12.07,42.86,0.0,0.0,0.0,0.0,0.0
FC,Cutter,FB,17,9.09,1,1,1,100.0,0,0.0,5,3,60.0,17.65,7,41.18,58.82,27.27,1.72,100.0,0.0,0.0,0.0,0.0,0.0
CU,Curveball,BR,13,6.95,1,1,1,100.0,0,0.0,1,1,100.0,7.69,3,23.08,30.77,10.0,5.17,33.33,0.0,0.0,0.0,0.0,0.0
FS,Split-Finger,OS,4,2.14,1,1,0,0.0,0,0.0,2,1,50.0,25.0,0,0.0,25.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
KC,Knuckle Curve,BR,3,1.6,2,2,2,100.0,0,0.0,1,1,100.0,33.33,1,33.33,66.67,50.0,5.17,66.67,0.0,0.0,0.0,0.0,0.0
,,,1,0.53,0,0,0,,0,,0,0,,0.0,0,0.0,0.0,,0.0,,,,,,
