Pitch Type,Pitch,Pitch Group,pitches,USG,PA,AB,K,K%,BB,OBP,swings,Whiffs,Whiff%,SwStr%,Called Strikes,cStr%,CSW%,Chase%,Putaway USG,Putaway%,AVG,obp,SLG,OPS,ISO
FF,4-Seam Fastball,FB,197,29.89,55,47,12,21.82,5,9.09,102,24,23.53,12.18,26,13.2,25.38,21.69,26.44,21.82,0.404,0.463,0.66,1.123,0.256
CH,Changeup,OS,153,23.22,46,45,8,17.39,1,2.17,96,32,33.33,20.92,7,4.58,25.49,48.45,26.92,14.29,0.244,0.261,0.289,0.55,0.044999999999999984
SI,Sinker,FB,90,13.66,29,25,7,24.14,3,10.34,46,6,13.04,6.67,17,18.89,25.56,32.56,10.58,31.82,0.2,0.31,0.36,0.6699999999999999,0.15999999999999998
SL,Slider,BR,63,9.56,15,13,5,33.33,2,13.33,38,18,47.37,28.57,2,3.17,31.75,41.03,11.54,20.83,0.462,0.533,1.0,1.533,0.538
CU,Curveball,BR,53,8.04,17,17,7,41.18,0,0.0,36,17,47.22,32.08,4,7.55,39.62,63.64,8.65,38.89,0.235,0.235,0.294,0.5289999999999999,0.059
FC,Cutter,FB,38,5.77,13,13,3,23.08,0,0.0,23,8,34.78,21.05,4,10.53,31.58,52.38,5.29,27.27,0.538,0.538,1.154,1.692,0.6159999999999999
ST,Sweeper,BR,35,5.31,6,6,2,33.33,0,0.0,22,6,27.27,17.14,3,8.57,25.71,50.0,5.77,16.67,0.167,0.167,0.333,0.5,0.166
KC,Knuckle Curve,BR,16,2.43,5,5,1,20.0,0,0.0,12,5,41.67,31.25,2,12.5,43.75,81.82,2.88,16.67,0.4,0.4,1.2,1.6,0.7999999999999999
FS,Split-Finger,OS,7,1.06,1,1,0,0.0,0,0.0,3,1,33.33,14.29,0,0.0,14.29,33.33,1.44,0.0,0.0,0.0,0.0,0.0,0.0
SV,Slurve,BR,4,0.61,1,1,0,0.0,0,0.0,2,1,50.0,25.0,2,50.0,75.0,100.0,0.48,0.0,1.0,1.0,3.0,4.0,2.0
,,,3,0.46,0,0,0,,0,,0,0,,0.0,0,0.0,0.0,,0.0,,,,,,
