Pitch Type,Pitch,Pitch Group,pitches,USG,PA,AB,K,K%,BB,OBP,swings,Whiffs,Whiff%,SwStr%,Called Strikes,cStr%,CSW%,Chase%,Putaway USG,Putaway%,AVG,obp,SLG,OPS,ISO
FF,4-Seam Fastball,FB,131,30.25,32,31,7,21.88,1,3.12,79,19,24.05,14.5,15,11.45,25.95,39.34,25.56,20.59,0.29,0.312,0.677,0.9890000000000001,0.38700000000000007
CH,Changeup,OS,83,19.17,23,22,6,26.09,0,0.0,47,19,40.43,22.89,7,8.43,31.33,45.61,21.05,21.43,0.227,0.217,0.273,0.49,0.04600000000000001
SL,Slider,BR,72,16.63,17,17,9,52.94,0,0.0,46,20,43.48,27.78,7,9.72,37.5,52.5,24.81,27.27,0.118,0.118,0.294,0.412,0.176
SI,Sinker,FB,62,14.32,19,19,0,0.0,0,0.0,31,3,9.68,4.84,12,19.35,24.19,28.57,9.77,0.0,0.263,0.263,0.474,0.737,0.21099999999999997
CU,Curveball,BR,45,10.39,9,9,5,55.56,0,0.0,23,5,21.74,11.11,11,24.44,35.56,45.0,12.78,29.41,0.111,0.111,0.111,0.222,0.0
FC,Cutter,FB,16,3.7,6,6,0,0.0,0,0.0,9,0,0.0,0.0,1,6.25,6.25,22.22,1.5,0.0,0.667,0.667,1.333,2.0,0.6659999999999999
ST,Sweeper,BR,13,3.0,3,2,1,33.33,1,33.33,5,4,80.0,30.77,1,7.69,38.46,30.0,3.01,25.0,0.0,0.333,0.0,0.333,0.0
KC,Knuckle Curve,BR,5,1.15,2,2,0,0.0,0,0.0,4,0,0.0,0.0,0,0.0,0.0,0.0,0.75,0.0,0.5,0.5,0.5,1.0,0.0
SV,Slurve,BR,4,0.92,0,0,0,,0,,1,0,0.0,0.0,1,25.0,25.0,0.0,0.0,,,,,,
FS,Split-Finger,OS,2,0.46,0,0,0,,0,,1,0,0.0,0.0,0,0.0,0.0,50.0,0.75,0.0,,,,,
