Pitch Type,Pitch,Pitch Group,pitches,USG,PA,AB,K,K%,BB,OBP,swings,Whiffs,Whiff%,SwStr%,Called Strikes,cStr%,CSW%,Chase%,Putaway USG,Putaway%,AVG,obp,SLG,OPS,ISO
FF,4-Seam Fastball,FB,194,42.08,50,44,12,24.0,2,4.0,109,29,26.61,14.95,26,13.4,28.35,36.56,43.87,17.65,0.205,0.286,0.273,0.5589999999999999,0.06800000000000003
CH,Changeup,OS,61,13.23,20,20,8,40.0,0,0.0,45,17,37.78,27.87,6,9.84,37.7,67.86,12.9,40.0,0.3,0.3,0.65,0.95,0.35000000000000003
SI,Sinker,FB,60,13.02,15,14,4,26.67,1,6.67,24,5,20.83,8.33,13,21.67,30.0,10.71,9.03,28.57,0.286,0.333,0.786,1.119,0.5
SL,Slider,BR,46,9.98,14,14,5,35.71,0,0.0,32,14,43.75,30.43,7,15.22,45.65,65.22,10.97,29.41,0.214,0.214,0.429,0.643,0.215
CU,Curveball,BR,36,7.81,11,11,1,9.09,0,0.0,23,3,13.04,8.33,4,11.11,19.44,50.0,8.39,7.69,0.545,0.545,0.636,1.181,0.09099999999999997
FC,Cutter,FB,34,7.38,6,5,1,16.67,0,0.0,25,7,28.0,20.59,3,8.82,29.41,58.82,7.74,8.33,0.0,0.167,0.0,0.167,0.0
ST,Sweeper,BR,19,4.12,5,5,1,20.0,0,0.0,12,1,8.33,5.26,2,10.53,15.79,54.55,3.23,20.0,0.4,0.4,0.6,1.0,0.19999999999999996
KC,Knuckle Curve,BR,7,1.52,3,3,1,33.33,0,0.0,6,1,16.67,14.29,0,0.0,14.29,75.0,3.23,20.0,0.333,0.333,1.333,1.666,1.0
FS,Split-Finger,OS,2,0.43,0,0,0,,0,,1,0,0.0,0.0,0,0.0,0.0,50.0,0.0,,,,,,
SV,Slurve,BR,2,0.43,0,0,0,,0,,1,0,0.0,0.0,0,0.0,0.0,50.0,0.65,0.0,,,,,
