Pitch Type,Pitch,Pitch Group,pitches,USG,PA,AB,K,K%,BB,OBP,swings,Whiffs,Whiff%,SwStr%,Called Strikes,cStr%,CSW%,Chase%,Putaway USG,Putaway%,AVG,obp,SLG,OPS,ISO
FF,4-Seam Fastball,FB,79,27.92,27,22,4,14.81,2,7.41,40,6,15.0,7.59,15,18.99,26.58,35.14,23.81,26.67,0.409,0.48,0.727,1.2069999999999999,0.318
SI,Sinker,FB,65,22.97,16,15,2,12.5,0,0.0,27,3,11.11,4.62,14,21.54,26.15,20.59,14.29,22.22,0.467,0.438,0.533,0.9710000000000001,0.066
CH,Changeup,OS,52,18.37,14,14,1,7.14,0,0.0,27,3,11.11,5.77,2,3.85,9.62,21.43,22.22,7.14,0.214,0.214,0.429,0.643,0.215
SL,Slider,BR,29,10.25,9,8,2,22.22,1,11.11,10,1,10.0,3.45,5,17.24,20.69,12.5,14.29,22.22,0.25,0.333,0.625,0.958,0.375
CU,Curveball,BR,22,7.77,6,6,1,16.67,0,0.0,10,3,30.0,13.64,1,4.55,18.18,25.0,7.94,20.0,0.167,0.167,0.167,0.334,0.0
FC,Cutter,FB,16,5.65,7,7,0,0.0,0,0.0,14,0,0.0,0.0,1,6.25,6.25,80.0,6.35,0.0,0.286,0.286,0.286,0.572,0.0
SV,Slurve,BR,8,2.83,2,1,0,0.0,0,0.0,3,0,0.0,0.0,2,25.0,25.0,25.0,3.17,0.0,0.0,0.5,0.0,0.5,0.0
ST,Sweeper,BR,5,1.77,2,2,1,50.0,0,0.0,3,0,0.0,0.0,1,20.0,20.0,0.0,6.35,25.0,0.0,0.0,0.0,0.0,0.0
KC,Knuckle Curve,BR,5,1.77,0,0,0,,0,,1,1,100.0,20.0,0,0.0,20.0,25.0,1.59,0.0,,,,,
EP,Eephus,,1,0.35,1,1,0,0.0,0,0.0,1,0,0.0,0.0,0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0
FS,Split-Finger,OS,1,0.35,0,0,0,,0,,0,0,,0.0,0,0.0,0.0,0.0,0.0,,,,,,
