Pitch Type,Pitch,Pitch Group,pitches,USG,PA,AB,K,K%,BB,OBP,swings,Whiffs,Whiff%,SwStr%,Called Strikes,cStr%,CSW%,Chase%,Putaway USG,Putaway%,AVG,obp,SLG,OPS,ISO
FF,4-Seam Fastball,FB,140,37.14,35,34,6,17.14,1,2.86,97,19,19.59,13.57,10,7.14,20.71,47.62,31.82,17.14,0.324,0.343,0.412,0.755,0.08799999999999997
CH,Changeup,OS,81,21.49,26,24,2,7.69,2,7.69,41,5,12.2,6.17,10,12.35,18.52,35.29,25.45,7.14,0.292,0.346,0.625,0.971,0.333
SL,Slider,BR,46,12.2,18,17,1,5.56,1,5.56,33,1,3.03,2.17,6,13.04,15.22,53.85,18.18,5.0,0.412,0.444,0.471,0.915,0.059
SI,Sinker,FB,36,9.55,12,11,2,16.67,1,8.33,17,2,11.76,5.56,5,13.89,19.44,30.0,6.36,28.57,0.091,0.167,0.364,0.531,0.273
FC,Cutter,FB,31,8.22,12,12,0,0.0,0,0.0,21,2,9.52,6.45,4,12.9,19.35,40.0,4.55,0.0,0.417,0.417,0.417,0.834,0.0
CU,Curveball,BR,21,5.57,7,6,0,0.0,1,14.29,9,1,11.11,4.76,7,33.33,38.1,55.56,5.45,0.0,0.5,0.571,0.667,1.238,0.16700000000000004
ST,Sweeper,BR,11,2.92,4,3,0,0.0,0,0.0,8,0,0.0,0.0,0,0.0,0.0,50.0,4.55,0.0,0.0,0.25,0.0,0.25,0.0
KC,Knuckle Curve,BR,8,2.12,2,2,1,50.0,0,0.0,3,1,33.33,12.5,1,12.5,25.0,0.0,3.64,25.0,0.5,0.5,1.5,2.0,1.0
FA,Other,,2,0.53,1,1,0,0.0,0,0.0,1,0,0.0,0.0,0,0.0,0.0,0.0,0.0,,1.0,1.0,1.0,2.0,0.0
FS,Split-Finger,OS,1,0.27,0,0,0,,0,,0,0,,0.0,0,0.0,0.0,0.0,0.0,,,,,,
