Pitch Type,Pitch,Pitch Group,pitches,USG,PA,AB,K,K%,BB,OBP,swings,Whiffs,Whiff%,SwStr%,Called Strikes,cStr%,CSW%,Chase%,Putaway USG,Putaway%,AVG,obp,SLG,OPS,ISO
FF,4-Seam Fastball,FB,93,40.79,22,19,6,27.27,3,13.64,50,16,32.0,17.2,16,17.2,34.41,37.5,37.14,23.08,0.263,0.364,0.263,0.627,0.0
SI,Sinker,FB,29,12.72,9,8,2,22.22,1,11.11,11,2,18.18,6.9,5,17.24,24.14,13.33,8.57,33.33,0.25,0.333,0.375,0.708,0.125
CH,Changeup,OS,27,11.84,9,8,1,11.11,1,11.11,17,4,23.53,14.81,1,3.7,18.52,57.14,14.29,10.0,0.25,0.333,0.25,0.583,0.0
SL,Slider,BR,24,10.53,6,6,3,50.0,0,0.0,15,8,53.33,33.33,1,4.17,37.5,42.86,11.43,37.5,0.167,0.167,0.167,0.334,0.0
FC,Cutter,FB,15,6.58,1,1,1,100.0,0,0.0,3,0,0.0,0.0,2,13.33,13.33,16.67,2.86,50.0,0.0,0.0,0.0,0.0,0.0
CU,Curveball,BR,14,6.14,7,7,1,14.29,0,0.0,9,1,11.11,7.14,2,14.29,21.43,42.86,8.57,16.67,0.286,0.286,0.714,1.0,0.428
ST,Sweeper,BR,11,4.82,2,1,1,50.0,1,50.0,4,2,50.0,18.18,1,9.09,27.27,25.0,4.29,33.33,0.0,0.5,0.0,0.5,0.0
KC,Knuckle Curve,BR,9,3.95,2,2,0,0.0,0,0.0,5,0,0.0,0.0,2,22.22,22.22,60.0,8.57,0.0,0.5,0.5,0.5,1.0,0.0
FS,Split-Finger,OS,3,1.32,0,0,0,,0,,0,0,,0.0,0,0.0,0.0,0.0,2.86,0.0,,,,,
SV,Slurve,BR,2,0.88,2,2,0,0.0,0,0.0,2,0,0.0,0.0,0,0.0,0.0,,0.0,,0.5,0.5,1.0,1.5,0.5
,,,1,0.44,0,0,0,,0,,0,0,,0.0,0,0.0,0.0,,1.43,0.0,,,,,
