Pitch Type,Pitch,Pitch Group,pitches,USG,PA,AB,K,K%,BB,OBP,swings,Whiffs,Whiff%,SwStr%,Called Strikes,cStr%,CSW%,Chase%,Putaway USG,Putaway%,AVG,obp,SLG,OPS,ISO
FF,4-Seam Fastball,FB,169,35.36,50,49,8,16.0,1,2.0,110,19,17.27,11.24,9,5.33,16.57,46.67,30.5,18.6,0.327,0.34,0.592,0.9319999999999999,0.26499999999999996
CH,Changeup,OS,89,18.62,23,20,4,17.39,3,13.04,45,11,24.44,12.36,10,11.24,23.6,41.38,19.15,14.81,0.35,0.435,0.55,0.9850000000000001,0.20000000000000007
SL,Slider,BR,69,14.44,23,22,4,17.39,0,0.0,47,8,17.02,11.59,9,13.04,24.64,55.56,17.02,16.67,0.409,0.391,0.5,0.891,0.09100000000000003
SI,Sinker,FB,69,14.44,20,20,1,5.0,0,0.0,44,9,20.45,13.04,8,11.59,24.64,43.33,13.48,5.26,0.6,0.6,0.85,1.45,0.25
CU,Curveball,BR,30,6.28,7,7,1,14.29,0,0.0,12,3,25.0,10.0,5,16.67,26.67,33.33,8.51,8.33,0.143,0.143,0.143,0.286,0.0
FC,Cutter,FB,27,5.65,3,3,0,0.0,0,0.0,15,5,33.33,18.52,4,14.81,33.33,27.27,2.84,0.0,0.0,0.0,0.0,0.0,0.0
ST,Sweeper,BR,11,2.3,4,4,0,0.0,0,0.0,5,0,0.0,0.0,2,18.18,18.18,33.33,3.55,0.0,0.75,0.75,1.75,2.5,1.0
KC,Knuckle Curve,BR,6,1.26,2,2,0,0.0,0,0.0,3,0,0.0,0.0,0,0.0,0.0,50.0,2.84,0.0,1.0,1.0,1.5,2.5,0.5
SV,Slurve,BR,3,0.63,1,1,0,0.0,0,0.0,1,0,0.0,0.0,1,33.33,33.33,0.0,0.71,0.0,0.0,0.0,0.0,0.0,0.0
FS,Split-Finger,OS,3,0.63,0,0,0,,0,,0,0,,0.0,1,33.33,33.33,0.0,0.71,0.0,,,,,
PO,Pitch Out,,1,0.21,0,0,0,,0,,0,0,,0.0,0,0.0,0.0,0.0,0.0,,,,,,
,,,1,0.21,0,0,0,,0,,0,0,,0.0,0,0.0,0.0,,0.71,0.0,,,,,
