Pitch Type,Pitch,Pitch Group,pitches,USG,PA,AB,K,K%,BB,OBP,swings,Whiffs,Whiff%,SwStr%,Called Strikes,cStr%,CSW%,Chase%,Putaway USG,Putaway%,AVG,obp,SLG,OPS,ISO
FF,4-Seam Fastball,FB,88,27.5,20,17,7,35.0,3,15.0,46,18,39.13,20.45,16,18.18,38.64,25.0,25.93,33.33,0.294,0.4,0.353,0.753,0.059
CH,Changeup,OS,76,23.75,21,20,5,23.81,1,4.76,42,17,40.48,22.37,5,6.58,28.95,32.61,24.69,25.0,0.05,0.095,0.05,0.14500000000000002,0.0
SI,Sinker,FB,64,20.0,12,10,2,16.67,2,16.67,35,9,25.71,14.06,7,10.94,25.0,15.38,14.81,16.67,0.5,0.583,0.9,1.483,0.4
CU,Curveball,BR,25,7.81,10,10,7,70.0,0,0.0,12,7,58.33,28.0,3,12.0,40.0,40.0,16.05,53.85,0.0,0.0,0.0,0.0,0.0
FC,Cutter,FB,21,6.56,3,2,1,33.33,1,33.33,8,4,50.0,19.05,3,14.29,33.33,9.09,2.47,50.0,0.0,0.333,0.0,0.333,0.0
SL,Slider,BR,20,6.25,6,6,3,50.0,0,0.0,11,5,45.45,25.0,2,10.0,35.0,30.0,11.11,33.33,0.167,0.167,0.167,0.334,0.0
ST,Sweeper,BR,14,4.38,5,5,3,60.0,0,0.0,10,6,60.0,42.86,0,0.0,42.86,60.0,3.7,100.0,0.0,0.0,0.0,0.0,0.0
SV,Slurve,BR,5,1.56,1,1,0,0.0,0,0.0,2,1,50.0,20.0,1,20.0,40.0,0.0,1.23,0.0,0.0,0.0,0.0,0.0,0.0
,,,4,1.25,1,0,0,0.0,1,100.0,0,0,,0.0,0,0.0,0.0,,0.0,,,1.0,,,
FS,Split-Finger,OS,2,0.62,1,1,0,0.0,0,0.0,1,0,0.0,0.0,0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
KC,Knuckle Curve,BR,1,0.31,0,0,0,,0,,1,1,100.0,100.0,0,0.0,100.0,,0.0,,,,,,
