Pitch Type,Pitch,Pitch Group,pitches,USG,PA,AB,K,K%,BB,OBP,swings,Whiffs,Whiff%,SwStr%,Called Strikes,cStr%,CSW%,Chase%,Putaway USG,Putaway%,AVG,obp,SLG,OPS,ISO
FF,4-Seam Fastball,FB,123,29.36,34,28,5,14.71,5,14.71,63,9,14.29,7.32,20,16.26,23.58,32.81,33.62,12.82,0.143,0.273,0.143,0.41600000000000004,0.0
CH,Changeup,OS,84,20.05,17,15,1,5.88,2,11.76,31,6,19.35,7.14,13,15.48,22.62,13.64,16.38,5.26,0.467,0.529,0.533,1.062,0.066
SL,Slider,BR,67,15.99,19,18,7,36.84,1,5.26,33,11,33.33,16.42,11,16.42,32.84,30.0,18.1,33.33,0.222,0.263,0.222,0.485,0.0
SI,Sinker,FB,63,15.04,18,14,4,22.22,3,16.67,20,4,20.0,6.35,19,30.16,36.51,15.62,10.34,33.33,0.143,0.278,0.143,0.42100000000000004,0.0
CU,Curveball,BR,37,8.83,7,7,2,28.57,0,0.0,14,2,14.29,5.41,11,29.73,35.14,25.0,11.21,15.38,0.286,0.286,0.429,0.715,0.14300000000000002
FC,Cutter,FB,20,4.77,4,4,1,25.0,0,0.0,7,3,42.86,15.0,4,20.0,35.0,25.0,5.17,16.67,0.0,0.0,0.0,0.0,0.0
ST,Sweeper,BR,17,4.06,5,5,0,0.0,0,0.0,10,1,10.0,5.88,0,0.0,5.88,14.29,5.17,0.0,0.6,0.6,1.4,2.0,0.7999999999999999
KC,Knuckle Curve,BR,3,0.72,2,2,0,0.0,0,0.0,2,0,0.0,0.0,0,0.0,0.0,0.0,0.0,,1.0,1.0,1.5,2.5,0.5
FS,Split-Finger,OS,2,0.48,0,0,0,,0,,0,0,,0.0,0,0.0,0.0,0.0,0.0,,,,,,
SV,Slurve,BR,2,0.48,0,0,0,,0,,0,0,,0.0,0,0.0,0.0,0.0,0.0,,,,,,
,,,1,0.24,1,0,0,0.0,1,100.0,0,0,,0.0,0,0.0,0.0,,0.0,,,1.0,,,
