Pitch Type,Pitch,Pitch Group,pitches,USG,PA,AB,K,K%,BB,OBP,swings,Whiffs,Whiff%,SwStr%,Called Strikes,cStr%,CSW%,Chase%,Putaway USG,Putaway%,AVG,obp,SLG,OPS,ISO
FF,4-Seam Fastball,FB,307,34.81,80,66,10,12.5,11,13.75,148,20,13.51,6.51,54,17.59,24.1,17.21,30.04,14.29,0.273,0.392,0.485,0.877,0.21199999999999997
SL,Slider,BR,198,22.45,56,51,8,14.29,5,8.93,74,14,18.92,7.07,24,12.12,19.19,12.39,23.61,14.55,0.235,0.304,0.529,0.833,0.29400000000000004
SI,Sinker,FB,164,18.59,53,46,3,5.66,6,11.32,80,4,5.0,2.44,34,20.73,23.17,32.31,17.6,7.32,0.348,0.415,0.522,0.937,0.17400000000000004
CU,Curveball,BR,50,5.67,11,10,2,18.18,0,0.0,20,5,25.0,10.0,5,10.0,20.0,21.21,8.58,10.0,0.3,0.273,0.8,1.073,0.5
ST,Sweeper,BR,48,5.44,13,13,1,7.69,0,0.0,27,7,25.93,14.58,3,6.25,20.83,21.74,5.58,7.69,0.462,0.462,0.846,1.308,0.38399999999999995
CH,Changeup,OS,47,5.33,11,10,1,9.09,0,0.0,29,5,17.24,10.64,5,10.64,21.28,41.67,6.87,6.25,0.3,0.273,0.9,1.173,0.6000000000000001
FC,Cutter,FB,46,5.22,10,10,2,20.0,0,0.0,19,4,21.05,8.7,8,17.39,26.09,13.64,4.72,18.18,0.4,0.4,0.7,1.1,0.29999999999999993
KC,Knuckle Curve,BR,13,1.47,2,2,0,0.0,0,0.0,5,1,20.0,7.69,2,15.38,23.08,33.33,1.29,0.0,0.0,0.0,0.0,0.0,0.0
SV,Slurve,BR,5,0.57,1,1,0,0.0,0,0.0,3,0,0.0,0.0,0,0.0,0.0,33.33,0.43,0.0,1.0,1.0,1.0,2.0,0.0
FS,Split-Finger,OS,3,0.34,1,1,1,100.0,0,0.0,3,1,33.33,33.33,0,0.0,33.33,100.0,1.29,33.33,0.0,0.0,0.0,0.0,0.0
,,,1,0.11,0,0,0,,0,,0,0,,0.0,0,0.0,0.0,,0.0,,,,,,
