Pitch Type,Pitch,Pitch Group,pitches,USG,PA,AB,K,K%,BB,OBP,swings,Whiffs,Whiff%,SwStr%,Called Strikes,cStr%,CSW%,Chase%,Putaway USG,Putaway%,AVG,obp,SLG,OPS,ISO
FF,4-Seam Fastball,FB,161,28.1,37,35,8,21.62,2,5.41,83,18,21.69,11.18,28,17.39,28.57,37.66,28.17,20.0,0.457,0.486,0.629,1.115,0.172
SI,Sinker,FB,107,18.67,29,24,4,13.79,5,17.24,40,8,20.0,7.48,21,19.63,27.1,13.73,16.2,17.39,0.25,0.379,0.333,0.712,0.08300000000000002
SL,Slider,BR,83,14.49,19,18,7,36.84,1,5.26,32,10,31.25,12.05,12,14.46,26.51,11.11,21.13,23.33,0.222,0.263,0.611,0.874,0.389
CH,Changeup,OS,82,14.31,20,19,3,15.0,1,5.0,31,8,25.81,9.76,11,13.41,23.17,17.31,9.15,23.08,0.158,0.2,0.158,0.358,0.0
CU,Curveball,BR,45,7.85,11,11,1,9.09,0,0.0,15,3,20.0,6.67,7,15.56,22.22,4.35,8.45,8.33,0.273,0.273,0.636,0.909,0.363
FC,Cutter,FB,44,7.68,11,10,3,27.27,1,9.09,17,6,35.29,13.64,8,18.18,31.82,9.09,9.15,23.08,0.2,0.273,0.3,0.573,0.09999999999999998
ST,Sweeper,BR,22,3.84,7,6,3,42.86,1,14.29,9,4,44.44,18.18,3,13.64,31.82,9.09,6.34,33.33,0.167,0.286,0.333,0.619,0.166
KC,Knuckle Curve,BR,22,3.84,4,4,1,25.0,0,0.0,6,1,16.67,4.55,6,27.27,31.82,0.0,1.41,50.0,0.25,0.25,0.25,0.5,0.0
,,,5,0.87,2,0,0,0.0,2,100.0,0,0,,0.0,0,0.0,0.0,,0.0,,,1.0,,,
FS,Split-Finger,OS,2,0.35,0,0,0,,0,,1,0,0.0,0.0,0,0.0,0.0,0.0,0.0,,,,,,
