Pitch Type,Pitch,Pitch Group,pitches,USG,PA,AB,K,K%,BB,OBP,swings,Whiffs,Whiff%,SwStr%,Called Strikes,cStr%,CSW%,Chase%,Putaway USG,Putaway%,AVG,obp,SLG,OPS,ISO
SL,Slider,BR,103,27.54,19,17,6,31.58,2,10.53,45,18,40.0,17.48,11,10.68,28.16,24.14,34.55,15.79,0.412,0.474,0.882,1.3559999999999999,0.47000000000000003
FF,4-Seam Fastball,FB,102,27.27,26,24,4,15.38,2,7.69,54,6,11.11,5.88,18,17.65,23.53,29.27,23.64,15.38,0.375,0.423,0.625,1.048,0.25
SI,Sinker,FB,76,20.32,22,19,5,22.73,3,13.64,35,7,20.0,9.21,21,27.63,36.84,19.23,12.73,35.71,0.211,0.318,0.211,0.529,0.0
ST,Sweeper,BR,42,11.23,11,11,6,54.55,0,0.0,17,9,52.94,21.43,7,16.67,38.1,40.62,14.55,37.5,0.091,0.091,0.091,0.182,0.0
CU,Curveball,BR,18,4.81,3,3,2,66.67,0,0.0,4,1,25.0,5.56,2,11.11,16.67,7.69,6.36,28.57,0.0,0.0,0.0,0.0,0.0
FC,Cutter,FB,16,4.28,7,7,1,14.29,0,0.0,11,3,27.27,18.75,1,6.25,25.0,25.0,2.73,33.33,0.0,0.0,0.0,0.0,0.0
CH,Changeup,OS,11,2.94,2,2,1,50.0,0,0.0,4,2,50.0,18.18,0,0.0,18.18,22.22,2.73,33.33,0.5,0.5,2.0,2.5,1.5
SV,Slurve,BR,3,0.8,1,1,1,100.0,0,0.0,1,1,100.0,33.33,1,33.33,66.67,0.0,1.82,50.0,0.0,0.0,0.0,0.0,0.0
,,,2,0.53,0,0,0,,0,,0,0,,0.0,0,0.0,0.0,,0.0,,,,,,
FS,Split-Finger,OS,1,0.27,1,1,1,100.0,0,0.0,1,1,100.0,100.0,0,0.0,100.0,100.0,0.91,100.0,0.0,0.0,0.0,0.0,0.0
