Pitch Type,Pitch,Pitch Group,pitches,USG,PA,AB,K,K%,BB,OBP,swings,Whiffs,Whiff%,SwStr%,Called Strikes,cStr%,CSW%,Chase%,Putaway USG,Putaway%,AVG,obp,SLG,OPS,ISO
FF,4-Seam Fastball,FB,124,34.54,32,27,7,21.88,4,12.5,66,13,19.7,10.48,13,10.48,20.97,16.0,47.37,15.56,0.333,0.419,0.593,1.012,0.25999999999999995
SI,Sinker,FB,54,15.04,17,13,3,17.65,4,23.53,22,5,22.73,9.26,11,20.37,29.63,4.76,8.42,37.5,0.385,0.529,0.692,1.221,0.30699999999999994
CH,Changeup,OS,54,15.04,13,13,5,38.46,0,0.0,25,16,64.0,29.63,10,18.52,48.15,40.0,13.68,38.46,0.154,0.154,0.154,0.308,0.0
SL,Slider,BR,36,10.03,8,8,3,37.5,0,0.0,16,6,37.5,16.67,8,22.22,38.89,27.78,6.32,50.0,0.375,0.375,0.5,0.875,0.125
FC,Cutter,FB,35,9.75,9,7,0,0.0,2,22.22,14,1,7.14,2.86,5,14.29,17.14,9.52,6.32,0.0,0.143,0.333,0.286,0.619,0.143
CU,Curveball,BR,34,9.47,5,5,3,60.0,0,0.0,8,4,50.0,11.76,10,29.41,41.18,15.0,8.42,37.5,0.0,0.0,0.0,0.0,0.0
ST,Sweeper,BR,11,3.06,4,3,1,25.0,1,25.0,3,0,0.0,0.0,5,45.45,45.45,0.0,5.26,20.0,0.333,0.5,0.333,0.833,0.0
FS,Split-Finger,OS,6,1.67,3,3,1,33.33,0,0.0,5,2,40.0,33.33,0,0.0,33.33,66.67,3.16,33.33,0.0,0.0,0.0,0.0,0.0
KC,Knuckle Curve,BR,2,0.56,1,1,0,0.0,0,0.0,1,0,0.0,0.0,0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
SV,Slurve,BR,2,0.56,0,0,0,,0,,0,0,,0.0,0,0.0,0.0,0.0,1.05,0.0,,,,,
,,,1,0.28,0,0,0,,0,,0,0,,0.0,0,0.0,0.0,,0.0,,,,,,
