Pitch Type,Pitch,Pitch Group,pitches,USG,PA,AB,K,K%,BB,OBP,swings,Whiffs,Whiff%,SwStr%,Called Strikes,cStr%,CSW%,Chase%,Putaway USG,Putaway%,AVG,obp,SLG,OPS,ISO
FF,4-Seam Fastball,FB,259,38.2,55,44,15,27.27,11,20.0,115,37,32.17,14.29,35,13.51,27.8,15.45,38.68,18.29,0.318,0.455,0.568,1.023,0.24999999999999994
CH,Changeup,OS,117,17.26,34,31,12,35.29,1,2.94,54,20,37.04,17.09,14,11.97,29.06,29.17,18.87,30.0,0.258,0.265,0.355,0.62,0.09699999999999998
SL,Slider,BR,81,11.95,21,20,9,42.86,0,0.0,38,12,31.58,14.81,15,18.52,33.33,27.03,13.68,31.03,0.2,0.238,0.25,0.488,0.04999999999999999
SI,Sinker,FB,58,8.55,17,12,3,17.65,5,29.41,25,5,20.0,8.62,11,18.97,27.59,28.0,6.13,23.08,0.417,0.588,0.5,1.088,0.08300000000000002
CU,Curveball,BR,56,8.26,9,9,5,55.56,0,0.0,16,5,31.25,8.93,13,23.21,32.14,10.71,8.49,27.78,0.111,0.111,0.222,0.333,0.111
ST,Sweeper,BR,48,7.08,9,5,3,33.33,2,22.22,19,10,52.63,20.83,7,14.58,35.42,21.74,6.6,21.43,0.0,0.333,0.0,0.333,0.0
FC,Cutter,FB,43,6.34,9,8,4,44.44,1,11.11,21,9,42.86,20.93,9,20.93,41.86,38.1,3.77,50.0,0.125,0.222,0.125,0.347,0.0
KC,Knuckle Curve,BR,10,1.47,4,2,2,50.0,2,50.0,2,2,100.0,20.0,1,10.0,30.0,20.0,3.3,28.57,0.0,0.5,0.0,0.5,0.0
FS,Split-Finger,OS,5,0.74,0,0,0,,0,,0,0,,0.0,0,0.0,0.0,0.0,0.47,0.0,,,,,
,,,1,0.15,0,0,0,,0,,0,0,,0.0,0,0.0,0.0,,0.0,,,,,,
