Pitch Type,Pitch,Pitch Group,pitches,USG,PA,AB,K,K%,BB,OBP,swings,Whiffs,Whiff%,SwStr%,Called Strikes,cStr%,CSW%,Chase%,Putaway USG,Putaway%,AVG,obp,SLG,OPS,ISO
FF,4-Seam Fastball,FB,187,33.45,50,42,9,18.0,6,12.0,91,26,28.57,13.9,24,12.83,26.74,23.71,35.93,15.0,0.31,0.42,0.667,1.087,0.35700000000000004
CH,Changeup,OS,106,18.96,25,24,5,20.0,1,4.0,60,17,28.33,16.04,13,12.26,28.3,38.18,18.56,16.13,0.333,0.36,0.708,1.068,0.37499999999999994
SL,Slider,BR,82,14.67,22,21,8,36.36,1,4.55,43,19,44.19,23.17,8,9.76,32.93,30.95,14.37,33.33,0.381,0.409,0.619,1.028,0.238
SI,Sinker,FB,60,10.73,15,13,3,20.0,2,13.33,26,5,19.23,8.33,7,11.67,20.0,18.75,8.98,20.0,0.462,0.533,0.923,1.456,0.461
FC,Cutter,FB,49,8.77,9,8,3,33.33,1,11.11,21,7,33.33,14.29,9,18.37,32.65,31.03,6.59,27.27,0.25,0.333,0.25,0.583,0.0
CU,Curveball,BR,27,4.83,9,8,4,44.44,1,11.11,14,5,35.71,18.52,4,14.81,33.33,41.18,5.39,44.44,0.25,0.333,0.25,0.583,0.0
KC,Knuckle Curve,BR,23,4.11,6,5,2,33.33,1,16.67,13,4,30.77,17.39,1,4.35,21.74,35.71,5.39,22.22,0.0,0.167,0.0,0.167,0.0
ST,Sweeper,BR,20,3.58,1,1,1,100.0,0,0.0,5,3,60.0,15.0,5,25.0,40.0,16.67,3.59,16.67,0.0,0.0,0.0,0.0,0.0
FS,Split-Finger,OS,4,0.72,0,0,0,,0,,2,1,50.0,25.0,1,25.0,50.0,50.0,1.2,0.0,,,,,
FA,Other,,1,0.18,1,1,0,0.0,0,0.0,1,0,0.0,0.0,0,0.0,0.0,,0.0,,1.0,1.0,1.0,2.0,0.0
