Pitch Type,Pitch,Pitch Group,pitches,USG,PA,AB,K,K%,BB,OBP,swings,Whiffs,Whiff%,SwStr%,Called Strikes,cStr%,CSW%,Chase%,Putaway USG,Putaway%,AVG,obp,SLG,OPS,ISO
FF,4-Seam Fastball,FB,212,33.33,43,34,6,13.95,7,16.28,70,10,14.29,4.72,69,32.55,37.26,13.41,25.43,13.64,0.176,0.333,0.235,0.5680000000000001,0.059
SI,Sinker,FB,164,25.79,39,37,6,15.38,2,5.13,57,6,10.53,3.66,53,32.32,35.98,13.56,16.76,20.69,0.135,0.179,0.135,0.314,0.0
SL,Slider,BR,107,16.82,29,26,7,24.14,3,10.34,43,15,34.88,14.02,15,14.02,28.04,26.87,22.54,17.95,0.192,0.276,0.231,0.507,0.03900000000000001
ST,Sweeper,BR,66,10.38,22,18,3,13.64,3,13.64,32,4,12.5,6.06,8,12.12,18.18,25.71,17.34,10.0,0.333,0.455,0.333,0.788,0.0
FC,Cutter,FB,33,5.19,7,7,2,28.57,0,0.0,14,3,21.43,9.09,9,27.27,36.36,26.67,4.62,25.0,0.429,0.429,0.714,1.143,0.285
CU,Curveball,BR,23,3.62,8,7,2,25.0,0,0.0,9,2,22.22,8.7,2,8.7,17.39,8.33,5.2,22.22,0.143,0.25,0.286,0.536,0.143
CH,Changeup,OS,22,3.46,10,9,1,10.0,0,0.0,15,1,6.67,4.55,0,0.0,4.55,57.14,8.09,7.14,0.333,0.4,0.556,0.9560000000000001,0.22300000000000003
SV,Slurve,BR,5,0.79,3,3,0,0.0,0,0.0,3,0,0.0,0.0,1,20.0,20.0,50.0,0.0,,0.667,0.667,1.667,2.334,1.0
KC,Knuckle Curve,BR,3,0.47,0,0,0,,0,,1,1,100.0,33.33,0,0.0,33.33,0.0,0.0,,,,,,
,,,1,0.16,0,0,0,,0,,0,0,,0.0,0,0.0,0.0,,0.0,,,,,,
