Pitch Type,Pitch,Pitch Group,pitches,USG,PA,AB,K,K%,BB,OBP,swings,Whiffs,Whiff%,SwStr%,Called Strikes,cStr%,CSW%,Chase%,Putaway USG,Putaway%,AVG,obp,SLG,OPS,ISO
FF,4-Seam Fastball,FB,285,36.96,70,59,11,15.71,9,12.86,134,22,16.42,7.72,45,15.79,23.51,18.6,32.13,13.75,0.237,0.343,0.475,0.8180000000000001,0.238
CH,Changeup,OS,149,19.33,35,33,11,31.43,2,5.71,71,33,46.48,22.15,18,12.08,34.23,37.0,22.89,19.3,0.121,0.171,0.273,0.44400000000000006,0.15200000000000002
SI,Sinker,FB,127,16.47,26,22,3,11.54,4,15.38,48,6,12.5,4.72,29,22.83,27.56,24.24,14.46,8.33,0.273,0.385,0.682,1.0670000000000002,0.40900000000000003
SL,Slider,BR,64,8.3,17,14,6,35.29,2,11.76,33,10,30.3,15.62,8,12.5,28.12,32.35,12.05,20.0,0.357,0.471,1.214,1.685,0.857
CU,Curveball,BR,45,5.84,8,8,4,50.0,0,0.0,17,4,23.53,8.89,13,28.89,37.78,30.0,6.83,23.53,0.125,0.125,0.25,0.375,0.125
FC,Cutter,FB,34,4.41,8,7,4,50.0,0,0.0,13,4,30.77,11.76,10,29.41,41.18,25.0,3.61,44.44,0.143,0.25,0.286,0.536,0.143
ST,Sweeper,BR,34,4.41,12,9,3,25.0,1,8.33,15,5,33.33,14.71,8,23.53,38.24,40.0,5.22,23.08,0.222,0.417,0.333,0.75,0.11100000000000002
KC,Knuckle Curve,BR,16,2.08,4,4,0,0.0,0,0.0,6,2,33.33,12.5,3,18.75,31.25,25.0,2.41,0.0,0.5,0.5,1.5,2.0,1.0
,,,14,1.82,3,0,0,0.0,3,100.0,0,0,,0.0,0,0.0,0.0,,0.0,,,1.0,,,
FS,Split-Finger,OS,2,0.26,0,0,0,,0,,0,0,,0.0,0,0.0,0.0,0.0,0.4,0.0,,,,,
SV,Slurve,BR,1,0.13,0,0,0,,0,,0,0,,0.0,1,100.0,100.0,,0.0,,,,,,
