Pitch Type,Pitch,Pitch Group,pitches,USG,PA,AB,K,K%,BB,OBP,swings,Whiffs,Whiff%,SwStr%,Called Strikes,cStr%,CSW%,Chase%,Putaway USG,Putaway%,AVG,obp,SLG,OPS,ISO
SI,Sinker,FB,92,52.87,18,15,2,11.11,3,16.67,40,3,7.5,3.26,16,17.39,20.65,19.15,54.24,6.25,0.467,0.556,0.533,1.089,0.066
SL,Slider,BR,38,21.84,7,6,1,14.29,1,14.29,16,4,25.0,10.53,7,18.42,28.95,17.65,6.78,25.0,0.333,0.429,0.333,0.762,0.0
ST,Sweeper,BR,38,21.84,13,12,6,46.15,0,0.0,22,9,40.91,23.68,3,7.89,31.58,35.0,35.59,28.57,0.167,0.231,0.167,0.398,0.0
CH,Changeup,OS,6,3.45,1,0,0,0.0,1,100.0,2,1,50.0,16.67,0,0.0,16.67,33.33,3.39,0.0,,1.0,,,
