Pitch Type,Pitch,Pitch Group,pitches,USG,PA,AB,K,K%,BB,OBP,swings,Whiffs,Whiff%,SwStr%,Called Strikes,cStr%,CSW%,Chase%,Putaway USG,Putaway%,AVG,obp,SLG,OPS,ISO
SL,Slider,BR,71,48.63,17,11,0,0.0,6,35.29,28,8,28.57,11.27,10,14.08,25.35,25.58,51.43,0.0,0.364,0.588,0.909,1.4969999999999999,0.545
FF,4-Seam Fastball,FB,69,47.26,15,14,3,20.0,1,6.67,35,12,34.29,17.39,5,7.25,24.64,28.57,37.14,23.08,0.214,0.267,0.214,0.481,0.0
FS,Split-Finger,OS,6,4.11,2,2,2,100.0,0,0.0,2,2,100.0,33.33,0,0.0,33.33,33.33,11.43,50.0,0.0,0.0,0.0,0.0,0.0
