Pitch Type,Pitch,Pitch Group,pitches,USG,PA,AB,K,K%,BB,OBP,swings,Whiffs,Whiff%,SwStr%,Called Strikes,cStr%,CSW%,Chase%,Putaway USG,Putaway%,AVG,obp,SLG,OPS,ISO
SI,Sinker,FB,248,24.05,73,66,2,2.74,4,5.48,118,11,9.32,4.44,61,24.6,29.03,30.0,6.47,10.0,0.379,0.438,0.621,1.059,0.242
SL,Slider,BR,244,23.67,59,53,17,28.81,4,6.78,105,48,45.71,19.67,51,20.9,40.57,25.2,21.36,25.76,0.189,0.241,0.34,0.581,0.15100000000000002
CH,Changeup,OS,229,22.21,59,57,24,40.68,2,3.39,130,44,33.85,19.21,22,9.61,28.82,40.62,30.1,25.81,0.211,0.237,0.246,0.483,0.035
CU,Curveball,BR,215,20.85,55,52,23,41.82,2,3.64,87,35,40.23,16.28,46,21.4,37.67,34.15,28.8,25.84,0.173,0.2,0.308,0.508,0.135
FF,4-Seam Fastball,FB,95,9.21,28,26,9,32.14,2,7.14,38,9,23.68,9.47,14,14.74,24.21,20.75,13.27,21.95,0.115,0.179,0.115,0.294,0.0
