Pitch Type,Pitch,Pitch Group,pitches,USG,PA,AB,K,K%,BB,OBP,swings,Whiffs,Whiff%,SwStr%,Called Strikes,cStr%,CSW%,Chase%,Putaway USG,Putaway%,AVG,obp,SLG,OPS,ISO
ST,Sweeper,BR,407,34.76,110,108,12,10.91,1,0.91,223,56,25.11,13.76,50,12.29,26.04,34.01,33.89,9.92,0.306,0.309,0.472,0.7809999999999999,0.16599999999999998
SI,Sinker,FB,277,23.65,87,78,9,10.34,6,6.9,134,14,10.45,5.05,64,23.1,28.16,25.22,18.77,13.43,0.308,0.368,0.462,0.8300000000000001,0.15400000000000003
FF,4-Seam Fastball,FB,174,14.86,41,35,12,29.27,6,14.63,82,19,23.17,10.92,33,18.97,29.89,26.19,18.77,17.91,0.286,0.39,0.486,0.876,0.2
FS,Split-Finger,OS,136,11.61,36,34,17,47.22,0,0.0,58,18,31.03,13.24,12,8.82,22.06,29.79,22.13,21.52,0.147,0.194,0.265,0.459,0.11800000000000002
FC,Cutter,FB,136,11.61,35,33,0,0.0,2,5.71,54,6,11.11,4.41,30,22.06,26.47,25.0,2.52,0.0,0.242,0.286,0.424,0.71,0.182
CU,Curveball,BR,35,2.99,6,5,1,16.67,0,0.0,8,1,12.5,2.86,6,17.14,20.0,12.5,3.92,7.14,0.4,0.333,1.0,1.333,0.6
,,,6,0.51,1,0,0,0.0,1,100.0,0,0,,0.0,0,0.0,0.0,,0.0,,,1.0,,,
