Pitch Type,Pitch,Pitch Group,pitches,USG,PA,AB,K,K%,BB,OBP,swings,Whiffs,Whiff%,SwStr%,Called Strikes,cStr%,CSW%,Chase%,Putaway USG,Putaway%,AVG,obp,SLG,OPS,ISO
SI,Sinker,FB,153,55.43,36,27,7,19.44,8,22.22,65,13,20.0,8.5,40,26.14,34.64,31.94,45.56,17.07,0.37,0.528,0.481,1.009,0.11099999999999999
ST,Sweeper,BR,64,23.19,18,17,6,33.33,1,5.56,24,8,33.33,12.5,4,6.25,18.75,30.77,48.89,13.64,0.294,0.333,0.353,0.6859999999999999,0.059
FC,Cutter,FB,58,21.01,13,9,1,7.69,4,30.77,16,6,37.5,10.34,20,34.48,44.83,8.33,5.56,20.0,0.444,0.615,0.667,1.282,0.22300000000000003
PO,Pitch Out,,1,0.36,0,0,0,,0,,0,0,,0.0,0,0.0,0.0,0.0,0.0,,,,,,
