Pitch Type,Pitch,Pitch Group,pitches,USG,PA,AB,K,K%,BB,OBP,swings,Whiffs,Whiff%,SwStr%,Called Strikes,cStr%,CSW%,Chase%,Putaway USG,Putaway%,AVG,obp,SLG,OPS,ISO
SL,Slider,BR,55,63.22,16,14,0,0.0,1,6.25,30,5,16.67,9.09,6,10.91,20.0,19.05,85.0,0.0,0.214,0.267,0.214,0.481,0.0
SI,Sinker,FB,32,36.78,6,4,0,0.0,2,33.33,9,1,11.11,3.12,5,15.62,18.75,10.0,15.0,0.0,0.5,0.667,0.75,1.417,0.25
