Pitch Type,Pitch,Pitch Group,pitches,USG,PA,AB,K,K%,BB,OBP,swings,Whiffs,Whiff%,SwStr%,Called Strikes,cStr%,CSW%,Chase%,Putaway USG,Putaway%,AVG,obp,SLG,OPS,ISO
FF,4-Seam Fastball,FB,90,35.43,22,19,4,18.18,3,13.64,43,9,20.93,10.0,14,15.56,25.56,14.63,25.93,19.05,0.368,0.455,0.684,1.139,0.31600000000000006
SL,Slider,BR,68,26.77,16,15,7,43.75,1,6.25,34,13,38.24,19.12,8,11.76,30.88,40.48,28.4,30.43,0.2,0.25,0.6,0.85,0.39999999999999997
FS,Split-Finger,OS,66,25.98,21,21,13,61.9,0,0.0,37,18,48.65,27.27,9,13.64,40.91,30.77,38.27,41.94,0.0,0.0,0.0,0.0,0.0
CU,Curveball,BR,30,11.81,5,4,0,0.0,1,20.0,8,1,12.5,3.33,9,30.0,33.33,12.5,7.41,0.0,0.5,0.6,1.25,1.85,0.75
