Pitch Type,Pitch,Pitch Group,pitches,USG,PA,AB,K,K%,BB,OBP,swings,Whiffs,Whiff%,SwStr%,Called Strikes,cStr%,CSW%,Chase%,Putaway USG,Putaway%,AVG,obp,SLG,OPS,ISO
FF,4-Seam Fastball,FB,217,27.82,58,51,24,41.38,6,10.34,105,35,33.33,16.13,48,22.12,38.25,34.74,29.34,33.8,0.137,0.241,0.216,0.45699999999999996,0.07899999999999999
SL,Slider,BR,175,22.44,39,38,14,35.9,1,2.56,85,32,37.65,18.29,27,15.43,33.71,32.0,25.21,22.95,0.053,0.077,0.053,0.13,0.0
SI,Sinker,FB,134,17.18,38,37,6,15.79,1,2.63,63,5,7.94,3.73,33,24.63,28.36,24.53,7.44,33.33,0.216,0.237,0.243,0.48,0.026999999999999996
ST,Sweeper,BR,94,12.05,29,29,12,41.38,0,0.0,52,19,36.54,20.21,13,13.83,34.04,44.0,16.53,30.0,0.103,0.103,0.172,0.27499999999999997,0.06899999999999999
FC,Cutter,FB,64,8.21,15,14,4,26.67,0,0.0,34,6,17.65,9.38,9,14.06,23.44,31.43,6.61,25.0,0.214,0.267,0.5,0.767,0.28600000000000003
CU,Curveball,BR,36,4.62,12,12,4,33.33,0,0.0,18,7,38.89,19.44,8,22.22,41.67,50.0,4.96,33.33,0.25,0.25,0.25,0.5,0.0
FS,Split-Finger,OS,21,2.69,6,6,4,66.67,0,0.0,13,5,38.46,23.81,3,14.29,38.1,58.33,3.31,50.0,0.0,0.0,0.0,0.0,0.0
CH,Changeup,OS,14,1.79,5,5,2,40.0,0,0.0,9,2,22.22,14.29,0,0.0,14.29,44.44,2.89,28.57,0.0,0.0,0.0,0.0,0.0
KC,Knuckle Curve,BR,13,1.67,1,1,0,0.0,0,0.0,7,0,0.0,0.0,2,15.38,15.38,62.5,2.07,0.0,1.0,1.0,4.0,5.0,3.0
EP,Eephus,,5,0.64,2,1,0,0.0,0,0.0,1,0,0.0,0.0,1,20.0,20.0,0.0,0.0,,0.0,0.5,0.0,0.5,0.0
KN,Knuckleball,,4,0.51,2,2,1,50.0,0,0.0,2,1,50.0,25.0,1,25.0,50.0,100.0,0.83,50.0,0.5,0.5,1.0,1.5,0.5
,,,2,0.26,0,0,0,,0,,0,0,,0.0,0,0.0,0.0,,0.41,0.0,,,,,
SV,Slurve,BR,1,0.13,0,0,0,,0,,0,0,,0.0,0,0.0,0.0,0.0,0.41,0.0,,,,,
