Pitch Type,Pitch,Pitch Group,pitches,USG,PA,AB,K,K%,BB,OBP,swings,Whiffs,Whiff%,SwStr%,Called Strikes,cStr%,CSW%,Chase%,Putaway USG,Putaway%,AVG,obp,SLG,OPS,ISO
FF,4-Seam Fastball,FB,150,33.04,48,44,8,16.67,4,8.33,82,11,13.41,7.33,25,16.67,24.0,37.1,29.91,22.86,0.182,0.25,0.205,0.45499999999999996,0.022999999999999993
SL,Slider,BR,70,15.42,19,19,4,21.05,0,0.0,37,12,32.43,17.14,9,12.86,30.0,34.29,13.68,25.0,0.263,0.263,0.368,0.631,0.10499999999999998
CH,Changeup,OS,62,13.66,15,15,0,0.0,0,0.0,39,10,25.64,16.13,3,4.84,20.97,38.71,16.24,0.0,0.267,0.267,0.467,0.734,0.2
FC,Cutter,FB,46,10.13,18,18,2,11.11,0,0.0,25,4,16.0,8.7,8,17.39,26.09,31.82,5.98,28.57,0.111,0.111,0.278,0.389,0.16700000000000004
SI,Sinker,FB,41,9.03,14,13,0,0.0,1,7.14,23,1,4.35,2.44,5,12.2,14.63,29.41,7.69,0.0,0.231,0.286,0.308,0.594,0.07699999999999999
CU,Curveball,BR,25,5.51,5,5,1,20.0,0,0.0,11,1,9.09,4.0,4,16.0,20.0,16.67,8.55,10.0,0.2,0.2,0.2,0.4,0.0
FS,Split-Finger,OS,21,4.63,6,5,2,33.33,1,16.67,13,5,38.46,23.81,0,0.0,23.81,42.86,11.97,14.29,0.4,0.5,0.4,0.9,0.0
ST,Sweeper,BR,19,4.19,4,3,1,25.0,0,0.0,7,1,14.29,5.26,5,26.32,31.58,12.5,2.56,33.33,0.0,0.0,0.0,0.0,0.0
KC,Knuckle Curve,BR,13,2.86,2,1,0,0.0,1,50.0,7,3,42.86,23.08,4,30.77,53.85,66.67,2.56,0.0,1.0,1.0,4.0,5.0,3.0
,,,7,1.54,2,0,0,0.0,2,100.0,0,0,,0.0,0,0.0,0.0,,0.85,0.0,,1.0,,,
