Pitch Type,Pitch,Pitch Group,pitches,USG,PA,AB,K,K%,BB,OBP,swings,Whiffs,Whiff%,SwStr%,Called Strikes,cStr%,CSW%,Chase%,Putaway USG,Putaway%,AVG,obp,SLG,OPS,ISO
FF,4-Seam Fastball,FB,179,29.3,36,29,5,13.89,4,11.11,87,18,20.69,10.06,32,17.88,27.93,16.9,24.55,12.2,0.31,0.382,0.379,0.761,0.069
SL,Slider,BR,166,27.17,48,46,10,20.83,2,4.17,86,27,31.4,16.27,21,12.65,28.92,39.39,33.53,17.86,0.239,0.271,0.326,0.597,0.08700000000000002
SI,Sinker,FB,104,17.02,36,34,6,16.67,0,0.0,52,10,19.23,9.62,25,24.04,33.65,39.02,10.78,33.33,0.235,0.278,0.265,0.543,0.030000000000000027
FC,Cutter,FB,47,7.69,14,14,0,0.0,0,0.0,26,4,15.38,8.51,12,25.53,34.04,35.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0
ST,Sweeper,BR,42,6.87,15,14,4,26.67,0,0.0,25,7,28.0,16.67,5,11.9,28.57,40.0,11.38,21.05,0.0,0.067,0.0,0.067,0.0
CU,Curveball,BR,25,4.09,7,7,1,14.29,0,0.0,10,2,20.0,8.0,2,8.0,16.0,23.53,7.19,8.33,0.0,0.0,0.0,0.0,0.0
FS,Split-Finger,OS,18,2.95,5,4,1,20.0,1,20.0,9,4,44.44,22.22,2,11.11,33.33,22.22,4.79,12.5,0.5,0.6,1.0,1.6,0.5
CH,Changeup,OS,11,1.8,6,6,1,16.67,0,0.0,8,1,12.5,9.09,1,9.09,18.18,50.0,2.99,20.0,0.333,0.333,0.833,1.166,0.49999999999999994
KC,Knuckle Curve,BR,7,1.15,2,2,1,50.0,0,0.0,3,1,33.33,14.29,0,0.0,14.29,33.33,2.4,25.0,0.5,0.5,0.5,1.0,0.0
FA,Other,,5,0.82,2,1,0,0.0,1,50.0,1,0,0.0,0.0,1,20.0,20.0,25.0,0.0,,0.0,0.5,0.0,0.5,0.0
EP,Eephus,,3,0.49,0,0,0,,0,,0,0,,0.0,1,33.33,33.33,0.0,0.0,,,,,,
SV,Slurve,BR,3,0.49,2,2,0,0.0,0,0.0,2,0,0.0,0.0,0,0.0,0.0,100.0,0.0,,0.0,0.0,0.0,0.0,0.0
,,,1,0.16,0,0,0,,0,,0,0,,0.0,0,0.0,0.0,,0.6,0.0,,,,,
