Pitch Type,Pitch,Pitch Group,pitches,USG,PA,AB,K,K%,BB,OBP,swings,Whiffs,Whiff%,SwStr%,Called Strikes,cStr%,CSW%,Chase%,Putaway USG,Putaway%,AVG,obp,SLG,OPS,ISO
FF,4-Seam Fastball,FB,247,37.88,55,51,21,38.18,3,5.45,125,46,36.8,18.62,37,14.98,33.6,17.82,33.19,27.63,0.176,0.222,0.235,0.45699999999999996,0.059
SL,Slider,BR,89,13.65,22,19,9,40.91,2,9.09,47,17,36.17,19.1,7,7.87,26.97,30.61,17.9,21.95,0.158,0.273,0.158,0.43100000000000005,0.0
CH,Changeup,OS,80,12.27,13,12,2,15.38,1,7.69,32,7,21.88,8.75,9,11.25,20.0,28.57,11.79,7.41,0.417,0.462,0.417,0.879,0.0
FC,Cutter,FB,74,11.35,18,15,4,22.22,2,11.11,41,9,21.95,12.16,15,20.27,32.43,37.93,8.73,20.0,0.2,0.278,0.2,0.47800000000000004,0.0
SI,Sinker,FB,55,8.44,14,12,4,28.57,1,7.14,26,9,34.62,16.36,9,16.36,32.73,20.83,9.61,18.18,0.167,0.286,0.417,0.703,0.24999999999999997
CU,Curveball,BR,35,5.37,9,8,2,22.22,1,11.11,13,2,15.38,5.71,8,22.86,28.57,30.0,4.8,18.18,0.25,0.333,0.375,0.708,0.125
ST,Sweeper,BR,30,4.6,7,7,2,28.57,0,0.0,14,2,14.29,6.67,7,23.33,30.0,23.08,6.11,14.29,0.143,0.143,0.143,0.286,0.0
FS,Split-Finger,OS,25,3.83,9,9,3,33.33,0,0.0,15,7,46.67,28.0,1,4.0,32.0,40.0,4.8,27.27,0.222,0.222,0.222,0.444,0.0
KC,Knuckle Curve,BR,12,1.84,2,2,1,50.0,0,0.0,6,1,16.67,8.33,2,16.67,25.0,33.33,2.62,16.67,0.0,0.0,0.0,0.0,0.0
FO,Forkball,OS,4,0.61,1,1,0,0.0,0,0.0,2,1,50.0,25.0,1,25.0,50.0,0.0,0.44,0.0,1.0,1.0,2.0,3.0,1.0
,,,1,0.15,0,0,0,,0,,0,0,,0.0,0,0.0,0.0,,0.0,,,,,,
