Pitch Type,Pitch,Pitch Group,pitches,USG,PA,AB,K,K%,BB,OBP,swings,Whiffs,Whiff%,SwStr%,Called Strikes,cStr%,CSW%,Chase%,Putaway USG,Putaway%,AVG,obp,SLG,OPS,ISO
FF,4-Seam Fastball,FB,319,28.95,83,78,23,27.71,4,4.82,180,41,22.78,12.85,48,15.05,27.9,27.05,30.32,24.47,0.256,0.301,0.359,0.6599999999999999,0.10299999999999998
SL,Slider,BR,217,19.69,53,51,13,24.53,2,3.77,104,36,34.62,16.59,31,14.29,30.88,35.71,20.97,20.0,0.255,0.283,0.451,0.734,0.196
SI,Sinker,FB,216,19.6,62,55,6,9.68,5,8.06,109,13,11.93,6.02,36,16.67,22.69,20.0,13.55,14.29,0.327,0.393,0.582,0.975,0.25499999999999995
ST,Sweeper,BR,90,8.17,22,21,5,22.73,0,0.0,36,10,27.78,11.11,14,15.56,26.67,31.03,10.32,15.62,0.381,0.364,0.476,0.84,0.09499999999999997
FC,Cutter,FB,75,6.81,21,20,5,23.81,1,4.76,36,11,30.56,14.67,15,20.0,34.67,20.0,4.19,38.46,0.15,0.19,0.2,0.39,0.05000000000000002
CH,Changeup,OS,56,5.08,17,16,7,41.18,0,0.0,32,15,46.88,26.79,4,7.14,33.93,40.0,5.48,41.18,0.125,0.176,0.375,0.5509999999999999,0.25
FS,Split-Finger,OS,53,4.81,15,12,9,60.0,2,13.33,27,16,59.26,30.19,4,7.55,37.74,40.0,8.39,34.62,0.0,0.2,0.0,0.2,0.0
CU,Curveball,BR,52,4.72,12,10,2,16.67,2,16.67,22,8,36.36,15.38,10,19.23,34.62,33.33,4.19,15.38,0.5,0.583,1.1,1.683,0.6000000000000001
KC,Knuckle Curve,BR,13,1.18,3,3,3,100.0,0,0.0,6,4,66.67,30.77,1,7.69,38.46,45.45,1.61,60.0,0.0,0.0,0.0,0.0,0.0
,,,5,0.45,1,0,0,0.0,1,100.0,0,0,,0.0,0,0.0,0.0,,0.0,,,1.0,,,
SC,Screwball,,3,0.27,1,0,0,0.0,1,100.0,1,0,0.0,0.0,1,33.33,33.33,,0.32,0.0,,1.0,,,
SV,Slurve,BR,2,0.18,1,1,0,0.0,0,0.0,1,0,0.0,0.0,0,0.0,0.0,0.0,0.32,0.0,0.0,0.0,0.0,0.0,0.0
FO,Forkball,OS,1,0.09,1,1,0,0.0,0,0.0,1,0,0.0,0.0,0,0.0,0.0,,0.32,0.0,0.0,0.0,0.0,0.0,0.0
