Pitch Type,Pitch,Pitch Group,pitches,USG,PA,AB,K,K%,BB,OBP,swings,Whiffs,Whiff%,SwStr%,Called Strikes,cStr%,CSW%,Chase%,Putaway USG,Putaway%,AVG,obp,SLG,OPS,ISO
FF,4-Seam Fastball,FB,487,34.66,117,94,10,8.55,21,17.95,190,14,7.37,2.87,105,21.56,24.44,14.83,32.85,7.41,0.287,0.419,0.5,0.919,0.21300000000000002
SL,Slider,BR,247,17.58,56,49,8,14.29,6,10.71,97,23,23.71,9.31,42,17.0,26.32,21.28,15.33,12.7,0.265,0.339,0.531,0.8700000000000001,0.266
SI,Sinker,FB,245,17.44,76,64,6,7.89,12,15.79,91,8,8.79,3.27,67,27.35,30.61,14.95,15.82,9.23,0.375,0.474,0.641,1.115,0.266
ST,Sweeper,BR,134,9.54,28,28,5,17.86,0,0.0,51,16,31.37,11.94,17,12.69,24.63,23.86,12.41,9.8,0.107,0.107,0.25,0.357,0.14300000000000002
FC,Cutter,FB,93,6.62,24,21,2,8.33,3,12.5,39,8,20.51,8.6,19,20.43,29.03,23.4,2.68,18.18,0.381,0.458,0.524,0.982,0.14300000000000002
CH,Changeup,OS,69,4.91,19,18,4,21.05,1,5.26,35,8,22.86,11.59,7,10.14,21.74,32.43,7.3,13.33,0.278,0.316,0.5,0.8160000000000001,0.22199999999999998
CU,Curveball,BR,58,4.13,14,14,3,21.43,0,0.0,20,3,15.0,5.17,15,25.86,31.03,21.43,5.11,14.29,0.071,0.071,0.071,0.142,0.0
FS,Split-Finger,OS,43,3.06,12,12,2,16.67,0,0.0,22,5,22.73,11.63,4,9.3,20.93,32.0,5.84,8.33,0.333,0.333,0.833,1.166,0.49999999999999994
KC,Knuckle Curve,BR,17,1.21,2,2,1,50.0,0,0.0,7,3,42.86,17.65,5,29.41,47.06,28.57,1.22,20.0,0.0,0.0,0.0,0.0,0.0
KN,Knuckleball,,6,0.43,3,3,2,66.67,0,0.0,3,2,66.67,33.33,0,0.0,33.33,0.0,0.73,66.67,0.333,0.333,0.333,0.666,0.0
SV,Slurve,BR,4,0.28,1,1,0,0.0,0,0.0,1,0,0.0,0.0,0,0.0,0.0,25.0,0.49,0.0,0.0,0.0,0.0,0.0,0.0
FO,Forkball,OS,1,0.07,1,1,1,100.0,0,0.0,1,1,100.0,100.0,0,0.0,100.0,100.0,0.24,100.0,0.0,0.0,0.0,0.0,0.0
,,,1,0.07,1,0,0,0.0,1,100.0,0,0,,0.0,0,0.0,0.0,,0.0,,,1.0,,,
