Pitch Type,Pitch,Pitch Group,pitches,USG,PA,AB,K,K%,BB,OBP,swings,Whiffs,Whiff%,SwStr%,Called Strikes,cStr%,CSW%,Chase%,Putaway USG,Putaway%,AVG,obp,SLG,OPS,ISO
SI,Sinker,FB,10,23.26,4,4,0,0.0,0,0.0,8,0,0.0,0.0,1,10.0,10.0,0.0,21.43,0.0,0.25,0.25,0.25,0.5,0.0
FF,4-Seam Fastball,FB,9,20.93,1,1,0,0.0,0,0.0,6,3,50.0,33.33,0,0.0,33.33,25.0,14.29,0.0,1.0,1.0,1.0,2.0,0.0
FA,Other,,6,13.95,1,0,0,0.0,1,100.0,4,0,0.0,0.0,0,0.0,0.0,33.33,21.43,0.0,,1.0,,,
CH,Changeup,OS,4,9.3,1,1,0,0.0,0,0.0,2,1,50.0,25.0,0,0.0,25.0,0.0,7.14,0.0,0.0,0.0,0.0,0.0,0.0
ST,Sweeper,BR,4,9.3,0,0,0,,0,,0,0,,0.0,1,25.0,25.0,0.0,7.14,0.0,,,,,
KC,Knuckle Curve,BR,2,4.65,1,1,1,100.0,0,0.0,0,0,,0.0,1,50.0,50.0,0.0,7.14,100.0,0.0,0.0,0.0,0.0,0.0
CS,Slow Curve,BR,2,4.65,0,0,0,,0,,1,0,0.0,0.0,0,0.0,0.0,0.0,14.29,0.0,,,,,
FS,Split-Finger,OS,2,4.65,1,1,0,0.0,0,0.0,1,0,0.0,0.0,0,0.0,0.0,0.0,0.0,,1.0,1.0,1.0,2.0,0.0
EP,Eephus,,1,2.33,0,0,0,,0,,0,0,,0.0,0,0.0,0.0,0.0,7.14,0.0,,,,,
CU,Curveball,BR,1,2.33,1,1,0,0.0,0,0.0,1,0,0.0,0.0,0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0
FC,Cutter,FB,1,2.33,1,1,0,0.0,0,0.0,1,0,0.0,0.0,0,0.0,0.0,,0.0,,1.0,1.0,1.0,2.0,0.0
SL,Slider,BR,1,2.33,0,0,0,,0,,0,0,,0.0,1,100.0,100.0,,0.0,,,,,,
