Pitch Type,Pitch,Pitch Group,pitches,USG,PA,AB,K,K%,BB,OBP,swings,Whiffs,Whiff%,SwStr%,Called Strikes,cStr%,CSW%,Chase%,Putaway USG,Putaway%,AVG,obp,SLG,OPS,ISO
FF,4-Seam Fastball,FB,466,31.87,129,122,33,25.58,6,4.65,266,54,20.3,11.59,76,16.31,27.9,26.11,29.42,24.81,0.262,0.295,0.443,0.738,0.181
SL,Slider,BR,216,14.77,49,47,20,40.82,2,4.08,113,37,32.74,17.13,27,12.5,29.63,28.44,17.04,25.97,0.213,0.245,0.362,0.607,0.149
CH,Changeup,OS,211,14.43,55,53,13,23.64,2,3.64,112,48,42.86,22.75,11,5.21,27.96,37.67,14.38,20.0,0.226,0.255,0.415,0.6699999999999999,0.18899999999999997
FC,Cutter,FB,127,8.69,34,29,4,11.76,3,8.82,66,14,21.21,11.02,13,10.24,21.26,30.88,6.86,12.9,0.241,0.353,0.345,0.698,0.10399999999999998
SI,Sinker,FB,112,7.66,40,35,7,17.5,5,12.5,53,7,13.21,6.25,25,22.32,28.57,30.0,7.3,21.21,0.2,0.3,0.314,0.614,0.11399999999999999
FS,Split-Finger,OS,96,6.57,21,20,9,42.86,1,4.76,46,23,50.0,23.96,9,9.38,33.33,30.51,8.63,23.08,0.2,0.238,0.25,0.488,0.04999999999999999
ST,Sweeper,BR,93,6.36,17,14,7,41.18,2,11.76,44,15,34.09,16.13,10,10.75,26.88,30.36,6.42,24.14,0.071,0.188,0.143,0.33099999999999996,0.072
CU,Curveball,BR,88,6.02,19,16,6,31.58,2,10.53,37,13,35.14,14.77,11,12.5,27.27,27.59,5.97,22.22,0.25,0.333,0.5,0.833,0.25
KC,Knuckle Curve,BR,47,3.21,6,5,2,33.33,1,16.67,17,5,29.41,10.64,4,8.51,19.15,21.21,3.54,12.5,0.2,0.333,0.2,0.533,0.0
EP,Eephus,,2,0.14,2,2,0,0.0,0,0.0,2,0,0.0,0.0,0,0.0,0.0,100.0,0.0,,0.5,0.5,0.5,1.0,0.0
SV,Slurve,BR,2,0.14,2,2,1,50.0,0,0.0,1,0,0.0,0.0,1,50.0,50.0,,0.22,100.0,0.0,0.0,0.0,0.0,0.0
,,,2,0.14,0,0,0,,0,,0,0,,0.0,0,0.0,0.0,,0.22,0.0,,,,,
