Pitch Type,Pitch,Pitch Group,pitches,USG,PA,AB,K,K%,BB,OBP,swings,Whiffs,Whiff%,SwStr%,Called Strikes,cStr%,CSW%,Chase%,Putaway USG,Putaway%,AVG,obp,SLG,OPS,ISO
FF,4-Seam Fastball,FB,507,26.59,130,115,27,20.77,15,11.54,270,65,24.07,12.82,69,13.61,26.43,20.1,27.59,16.36,0.226,0.315,0.391,0.706,0.165
SL,Slider,BR,420,22.02,88,79,25,28.41,7,7.95,178,67,37.64,15.95,63,15.0,30.95,24.58,22.74,18.38,0.19,0.253,0.241,0.494,0.05099999999999999
SI,Sinker,FB,321,16.83,91,82,16,17.58,8,8.79,157,30,19.11,9.35,66,20.56,29.91,24.39,11.87,21.13,0.244,0.319,0.378,0.6970000000000001,0.134
ST,Sweeper,BR,202,10.59,47,44,13,27.66,3,6.38,98,29,29.59,14.36,27,13.37,27.72,27.72,13.04,16.67,0.205,0.255,0.364,0.619,0.159
FC,Cutter,FB,164,8.6,48,43,10,20.83,4,8.33,88,27,30.68,16.46,27,16.46,32.93,20.59,5.85,28.57,0.279,0.34,0.442,0.782,0.16299999999999998
CU,Curveball,BR,99,5.19,16,15,6,37.5,1,6.25,39,14,35.9,14.14,22,22.22,36.36,18.75,4.85,20.69,0.333,0.375,0.733,1.108,0.39999999999999997
CH,Changeup,OS,96,5.03,28,28,14,50.0,0,0.0,57,23,40.35,23.96,4,4.17,28.12,42.11,7.19,32.56,0.179,0.179,0.357,0.536,0.178
FS,Split-Finger,OS,67,3.51,15,12,8,53.33,2,13.33,32,14,43.75,20.9,4,5.97,26.87,34.78,5.35,25.0,0.083,0.2,0.083,0.28300000000000003,0.0
KC,Knuckle Curve,BR,17,0.89,3,3,0,0.0,0,0.0,8,2,25.0,11.76,2,11.76,23.53,33.33,0.67,0.0,0.0,0.0,0.0,0.0,0.0
SV,Slurve,BR,7,0.37,3,3,0,0.0,0,0.0,3,0,0.0,0.0,1,14.29,14.29,33.33,0.5,0.0,0.333,0.333,0.333,0.666,0.0
,,,6,0.31,2,0,0,0.0,2,100.0,0,0,,0.0,0,0.0,0.0,,0.33,0.0,,1.0,,,
CS,Slow Curve,BR,1,0.05,0,0,0,,0,,0,0,,0.0,0,0.0,0.0,0.0,0.0,,,,,,
