Pitch Type,Pitch,Pitch Group,pitches,USG,PA,AB,K,K%,BB,OBP,swings,Whiffs,Whiff%,SwStr%,Called Strikes,cStr%,CSW%,Chase%,Putaway USG,Putaway%,AVG,obp,SLG,OPS,ISO
FF,4-Seam Fastball,FB,179,29.01,62,55,10,16.13,5,8.06,92,13,14.13,7.26,26,14.53,21.79,24.69,31.61,18.18,0.255,0.328,0.364,0.692,0.10899999999999999
SI,Sinker,FB,138,22.37,42,37,4,9.52,5,11.9,56,9,16.07,6.52,33,23.91,30.43,14.55,14.37,16.0,0.27,0.357,0.324,0.681,0.05399999999999999
SL,Slider,BR,132,21.39,29,29,4,13.79,0,0.0,64,23,35.94,17.42,20,15.15,32.58,23.81,20.11,11.43,0.276,0.276,0.379,0.655,0.10299999999999998
ST,Sweeper,BR,66,10.7,17,17,6,35.29,0,0.0,30,9,30.0,13.64,8,12.12,25.76,18.18,13.22,26.09,0.176,0.176,0.235,0.411,0.059
FC,Cutter,FB,44,7.13,10,9,4,40.0,1,10.0,22,8,36.36,18.18,7,15.91,34.09,21.74,5.17,44.44,0.222,0.3,0.333,0.633,0.11100000000000002
FS,Split-Finger,OS,18,2.92,5,5,1,20.0,0,0.0,9,1,11.11,5.56,1,5.56,11.11,22.22,4.02,14.29,0.4,0.4,0.8,1.2000000000000002,0.4
CU,Curveball,BR,18,2.92,6,6,3,50.0,0,0.0,6,2,33.33,11.11,2,11.11,22.22,0.0,5.75,30.0,0.167,0.167,0.333,0.5,0.166
KC,Knuckle Curve,BR,10,1.62,3,3,0,0.0,0,0.0,4,0,0.0,0.0,5,50.0,50.0,0.0,1.72,0.0,0.333,0.333,0.333,0.666,0.0
CH,Changeup,OS,8,1.3,2,1,0,0.0,1,50.0,2,1,50.0,12.5,0,0.0,12.5,0.0,2.3,0.0,0.0,0.5,0.0,0.5,0.0
SV,Slurve,BR,3,0.49,0,0,0,,0,,1,0,0.0,0.0,0,0.0,0.0,0.0,1.72,0.0,,,,,
KN,Knuckleball,,1,0.16,1,1,0,0.0,0,0.0,1,0,0.0,0.0,0,0.0,0.0,,0.0,,1.0,1.0,2.0,3.0,1.0
