Pitch Type,Pitch,Pitch Group,pitches,USG,PA,AB,K,K%,BB,OBP,swings,Whiffs,Whiff%,SwStr%,Called Strikes,cStr%,CSW%,Chase%,Putaway USG,Putaway%,AVG,obp,SLG,OPS,ISO
FF,4-Seam Fastball,FB,468,33.89,113,95,40,35.4,16,14.16,206,66,32.04,14.1,90,19.23,33.33,23.5,36.8,23.53,0.126,0.259,0.274,0.533,0.14800000000000002
SI,Sinker,FB,248,17.96,60,49,10,16.67,9,15.0,105,15,14.29,6.05,68,27.42,33.47,23.53,12.99,16.67,0.367,0.467,0.612,1.079,0.245
SL,Slider,BR,205,14.84,52,50,19,36.54,2,3.85,79,30,37.97,14.63,37,18.05,32.68,21.49,16.23,25.33,0.26,0.288,0.44,0.728,0.18
FC,Cutter,FB,143,10.35,30,29,8,26.67,1,3.33,61,16,26.23,11.19,27,18.88,30.07,20.78,7.58,22.86,0.138,0.167,0.207,0.374,0.06899999999999998
ST,Sweeper,BR,120,8.69,25,21,2,8.0,4,16.0,48,11,22.92,9.17,16,13.33,22.5,17.81,10.61,4.08,0.143,0.28,0.333,0.613,0.19000000000000003
CH,Changeup,OS,61,4.42,12,11,8,66.67,1,8.33,24,12,50.0,19.67,12,19.67,39.34,27.27,4.98,34.78,0.182,0.25,0.455,0.7050000000000001,0.273
CU,Curveball,BR,50,3.62,9,9,4,44.44,0,0.0,17,6,35.29,12.0,11,22.0,34.0,18.52,4.11,21.05,0.111,0.111,0.111,0.222,0.0
KC,Knuckle Curve,BR,33,2.39,5,4,0,0.0,1,20.0,5,0,0.0,0.0,10,30.3,30.3,0.0,1.95,0.0,0.75,0.8,1.0,1.8,0.25
FS,Split-Finger,OS,30,2.17,5,3,2,40.0,0,0.0,11,1,9.09,3.33,6,20.0,23.33,16.67,3.03,14.29,0.0,0.4,0.0,0.4,0.0
,,,12,0.87,2,1,1,50.0,1,50.0,4,1,25.0,8.33,0,0.0,8.33,,0.87,25.0,0.0,0.5,0.0,0.5,0.0
SV,Slurve,BR,5,0.36,1,1,1,100.0,0,0.0,1,1,100.0,20.0,0,0.0,20.0,25.0,0.43,50.0,0.0,0.0,0.0,0.0,0.0
FA,Other,,2,0.14,0,0,0,,0,,2,0,0.0,0.0,0,0.0,0.0,,0.0,,,,,,
EP,Eephus,,2,0.14,2,2,0,0.0,0,0.0,2,0,0.0,0.0,0,0.0,0.0,100.0,0.22,0.0,0.0,0.0,0.0,0.0,0.0
KN,Knuckleball,,2,0.14,1,1,0,0.0,0,0.0,1,0,0.0,0.0,0,0.0,0.0,50.0,0.22,0.0,0.0,0.0,0.0,0.0,0.0
