Pitch Type,Pitch,Pitch Group,pitches,USG,PA,AB,K,K%,BB,OBP,swings,Whiffs,Whiff%,SwStr%,Called Strikes,cStr%,CSW%,Chase%,Putaway USG,Putaway%,AVG,obp,SLG,OPS,ISO
FF,4-Seam Fastball,FB,627,30.89,148,139,45,30.41,8,5.41,333,91,27.33,14.51,99,15.79,30.3,27.94,32.67,19.65,0.216,0.257,0.439,0.696,0.223
SL,Slider,BR,364,17.93,78,72,28,35.9,6,7.69,163,71,43.56,19.51,63,17.31,36.81,29.65,17.26,23.14,0.264,0.321,0.375,0.696,0.11099999999999999
SI,Sinker,FB,346,17.04,88,77,16,18.18,9,10.23,166,27,16.27,7.8,72,20.81,28.61,33.55,12.13,17.65,0.286,0.368,0.506,0.874,0.22000000000000003
ST,Sweeper,BR,227,11.18,54,53,16,29.63,1,1.85,94,25,26.6,11.01,49,21.59,32.6,27.43,12.27,17.44,0.208,0.222,0.34,0.562,0.13200000000000003
FC,Cutter,FB,167,8.23,37,34,10,27.03,2,5.41,92,31,33.7,18.56,31,18.56,37.13,39.44,5.42,23.68,0.235,0.278,0.412,0.69,0.177
CH,Changeup,OS,117,5.76,33,32,14,42.42,1,3.03,66,25,37.88,21.37,9,7.69,29.06,40.0,8.56,23.33,0.156,0.182,0.188,0.37,0.032
CU,Curveball,BR,67,3.3,13,12,3,23.08,1,7.69,22,4,18.18,5.97,17,25.37,31.34,14.29,3.71,11.54,0.333,0.385,0.75,1.135,0.417
FS,Split-Finger,OS,67,3.3,23,22,10,43.48,1,4.35,41,18,43.9,26.87,3,4.48,31.34,45.24,5.42,26.32,0.136,0.174,0.136,0.31,0.0
KC,Knuckle Curve,BR,27,1.33,8,7,3,37.5,1,12.5,12,4,33.33,14.81,4,14.81,29.63,33.33,1.71,25.0,0.143,0.25,0.143,0.393,0.0
,,,7,0.34,2,1,0,0.0,1,50.0,1,0,0.0,0.0,0,0.0,0.0,,0.0,,0.0,0.5,0.0,0.5,0.0
KN,Knuckleball,,7,0.34,2,2,0,0.0,0,0.0,4,1,25.0,14.29,0,0.0,14.29,0.0,0.43,0.0,0.5,0.5,0.5,1.0,0.0
SV,Slurve,BR,6,0.3,1,1,0,0.0,0,0.0,3,2,66.67,33.33,1,16.67,50.0,60.0,0.29,0.0,0.0,0.0,0.0,0.0,0.0
SC,Screwball,,1,0.05,1,1,0,0.0,0,0.0,1,0,0.0,0.0,0,0.0,0.0,,0.14,0.0,0.0,0.0,0.0,0.0,0.0
