Pitch Type,Pitch,Pitch Group,pitches,USG,PA,AB,K,K%,BB,OBP,swings,Whiffs,Whiff%,SwStr%,Called Strikes,cStr%,CSW%,Chase%,Putaway USG,Putaway%,AVG,obp,SLG,OPS,ISO
FF,4-Seam Fastball,FB,573,37.5,89,76,31,34.83,12,13.48,264,88,33.33,15.36,68,11.87,27.23,16.1,43.82,15.9,0.289,0.382,0.724,1.1059999999999999,0.435
FC,Cutter,FB,178,11.65,50,43,7,14.0,5,10.0,88,32,36.36,17.98,23,12.92,30.9,29.29,8.31,18.92,0.233,0.32,0.372,0.692,0.13899999999999998
CH,Changeup,OS,172,11.26,57,49,7,12.28,7,12.28,84,16,19.05,9.3,10,5.81,15.12,26.67,9.66,16.28,0.286,0.368,0.408,0.776,0.122
SL,Slider,BR,146,9.55,37,31,10,27.03,6,16.22,72,24,33.33,16.44,15,10.27,26.71,34.48,8.99,25.0,0.387,0.486,1.0,1.486,0.613
SI,Sinker,FB,132,8.64,46,42,7,15.22,3,6.52,65,9,13.85,6.82,27,20.45,27.27,36.76,7.42,21.21,0.357,0.391,0.714,1.105,0.357
CU,Curveball,BR,107,7.0,29,26,6,20.69,2,6.9,60,19,31.67,17.76,19,17.76,35.51,52.54,8.31,16.22,0.308,0.345,0.808,1.153,0.5
FS,Split-Finger,OS,77,5.04,26,26,4,15.38,0,0.0,48,8,16.67,10.39,5,6.49,16.88,46.67,6.52,13.79,0.269,0.269,0.538,0.807,0.269
,,,54,3.53,13,0,0,0.0,13,100.0,0,0,,0.0,0,0.0,0.0,,0.22,0.0,,1.0,,,
ST,Sweeper,BR,49,3.21,14,13,1,7.14,1,7.14,25,5,20.0,10.2,4,8.16,18.37,33.33,3.82,5.88,0.154,0.214,0.154,0.368,0.0
KC,Knuckle Curve,BR,28,1.83,12,11,2,16.67,1,8.33,17,4,23.53,14.29,1,3.57,17.86,50.0,2.25,20.0,0.273,0.333,0.273,0.6060000000000001,0.0
SV,Slurve,BR,9,0.59,3,3,1,33.33,0,0.0,4,1,25.0,11.11,2,22.22,33.33,20.0,0.67,33.33,0.0,0.0,0.0,0.0,0.0
KN,Knuckleball,,3,0.2,1,1,0,0.0,0,0.0,1,0,0.0,0.0,1,33.33,33.33,0.0,0.0,,1.0,1.0,1.0,2.0,0.0
