Pitch Type,Pitch,Pitch Group,pitches,USG,PA,AB,K,K%,BB,OBP,swings,Whiffs,Whiff%,SwStr%,Called Strikes,cStr%,CSW%,Chase%,Putaway USG,Putaway%,AVG,obp,SLG,OPS,ISO
FF,4-Seam Fastball,FB,98,26.34,35,31,7,20.0,3,8.57,53,12,22.64,12.24,19,19.39,31.63,39.53,26.79,20.0,0.161,0.257,0.226,0.483,0.065
SL,Slider,BR,69,18.55,20,18,8,40.0,1,5.0,40,23,57.5,33.33,8,11.59,44.93,39.39,16.96,42.11,0.111,0.158,0.167,0.325,0.05600000000000001
SI,Sinker,FB,68,18.28,17,16,2,11.76,1,5.88,37,6,16.22,8.82,15,22.06,30.88,27.27,13.39,13.33,0.25,0.294,0.438,0.732,0.188
FC,Cutter,FB,45,12.1,9,9,4,44.44,0,0.0,22,9,40.91,20.0,7,15.56,35.56,30.43,10.71,33.33,0.111,0.111,0.111,0.222,0.0
ST,Sweeper,BR,37,9.95,9,9,7,77.78,0,0.0,19,15,78.95,40.54,6,16.22,56.76,45.45,13.39,46.67,0.0,0.0,0.0,0.0,0.0
CU,Curveball,BR,36,9.68,6,6,3,50.0,0,0.0,14,4,28.57,11.11,9,25.0,36.11,25.0,9.82,27.27,0.167,0.167,0.667,0.8340000000000001,0.5
CH,Changeup,OS,13,3.49,3,2,1,33.33,1,33.33,4,3,75.0,23.08,0,0.0,23.08,10.0,6.25,14.29,0.5,0.667,2.0,2.667,1.5
KC,Knuckle Curve,BR,2,0.54,1,1,0,0.0,0,0.0,1,0,0.0,0.0,1,50.0,50.0,,0.0,,0.0,0.0,0.0,0.0,0.0
FS,Split-Finger,OS,2,0.54,2,2,2,100.0,0,0.0,1,1,100.0,50.0,1,50.0,100.0,,1.79,100.0,0.0,0.0,0.0,0.0,0.0
SV,Slurve,BR,1,0.27,0,0,0,,0,,0,0,,0.0,0,0.0,0.0,0.0,0.0,,,,,,
,,,1,0.27,0,0,0,,0,,0,0,,0.0,0,0.0,0.0,,0.89,0.0,,,,,
