Pitch Type,Pitch,Pitch Group,pitches,USG,PA,AB,K,K%,BB,OBP,swings,Whiffs,Whiff%,SwStr%,Called Strikes,cStr%,CSW%,Chase%,Putaway USG,Putaway%,AVG,obp,SLG,OPS,ISO
FF,4-Seam Fastball,FB,467,39.78,88,78,40,45.45,8,9.09,221,77,34.84,16.49,76,16.27,32.76,17.56,43.2,24.69,0.154,0.239,0.295,0.534,0.141
CH,Changeup,OS,162,13.8,44,44,13,29.55,0,0.0,82,33,40.24,20.37,10,6.17,26.54,33.64,13.33,26.0,0.136,0.136,0.159,0.29500000000000004,0.022999999999999993
SL,Slider,BR,114,9.71,39,39,16,41.03,0,0.0,77,33,42.86,28.95,10,8.77,37.72,49.06,11.47,37.21,0.179,0.179,0.41,0.589,0.23099999999999998
CU,Curveball,BR,99,8.43,26,24,9,34.62,1,3.85,56,23,41.07,23.23,9,9.09,32.32,39.66,9.6,25.0,0.333,0.36,0.667,1.0270000000000001,0.334
SI,Sinker,FB,96,8.18,25,16,5,20.0,9,36.0,39,13,33.33,13.54,20,20.83,34.38,20.83,5.87,22.73,0.312,0.56,0.938,1.498,0.6259999999999999
FC,Cutter,FB,87,7.41,27,24,5,18.52,3,11.11,54,22,40.74,25.29,7,8.05,33.33,38.1,3.2,41.67,0.333,0.407,0.75,1.157,0.417
FS,Split-Finger,OS,56,4.77,18,17,9,50.0,1,5.56,31,14,45.16,25.0,3,5.36,30.36,38.24,5.87,40.91,0.235,0.278,0.412,0.69,0.177
ST,Sweeper,BR,40,3.41,8,7,3,37.5,1,12.5,20,6,30.0,15.0,11,27.5,42.5,30.77,2.93,27.27,0.429,0.5,0.857,1.357,0.428
KC,Knuckle Curve,BR,31,2.64,9,9,7,77.78,0,0.0,15,10,66.67,32.26,10,32.26,64.52,55.56,2.4,77.78,0.0,0.0,0.0,0.0,0.0
KN,Knuckleball,,10,0.85,2,2,1,50.0,0,0.0,6,3,50.0,30.0,1,10.0,40.0,25.0,1.6,16.67,0.0,0.0,0.0,0.0,0.0
,,,7,0.6,3,0,0,0.0,2,66.67,2,1,50.0,14.29,0,0.0,14.29,,0.27,0.0,,0.667,,,
FO,Forkball,OS,4,0.34,1,0,0,0.0,1,100.0,0,0,,0.0,1,25.0,25.0,0.0,0.27,0.0,,1.0,,,
SC,Screwball,,1,0.09,0,0,0,,0,,0,0,,0.0,0,0.0,0.0,0.0,0.0,,,,,,
