Pitch Type,Pitch,Pitch Group,pitches,USG,PA,AB,K,K%,BB,OBP,swings,Whiffs,Whiff%,SwStr%,Called Strikes,cStr%,CSW%,Chase%,Putaway USG,Putaway%,AVG,obp,SLG,OPS,ISO
FF,4-Seam Fastball,FB,178,32.96,52,46,9,17.31,4,7.69,93,22,23.66,12.36,37,20.79,33.15,18.64,30.98,15.79,0.152,0.216,0.196,0.41200000000000003,0.04400000000000001
SL,Slider,BR,103,19.07,28,26,6,21.43,0,0.0,60,17,28.33,16.5,13,12.62,29.13,42.86,20.65,15.79,0.154,0.154,0.231,0.385,0.07700000000000001
SI,Sinker,FB,94,17.41,16,16,3,18.75,0,0.0,39,9,23.08,9.57,22,23.4,32.98,21.95,11.41,14.29,0.375,0.375,0.562,0.937,0.18700000000000006
ST,Sweeper,BR,55,10.19,16,15,5,31.25,0,0.0,28,10,35.71,18.18,6,10.91,29.09,37.14,13.04,20.83,0.267,0.312,0.333,0.645,0.066
FC,Cutter,FB,36,6.67,9,9,3,33.33,0,0.0,25,8,32.0,22.22,2,5.56,27.78,40.0,5.43,30.0,0.0,0.0,0.0,0.0,0.0
CU,Curveball,BR,27,5.0,7,6,1,14.29,0,0.0,17,5,29.41,18.52,2,7.41,25.93,55.56,8.15,6.67,0.0,0.0,0.0,0.0,0.0
KC,Knuckle Curve,BR,20,3.7,6,6,2,33.33,0,0.0,18,5,27.78,25.0,2,10.0,35.0,100.0,5.43,20.0,0.667,0.667,0.667,1.334,0.0
CH,Changeup,OS,11,2.04,4,4,1,25.0,0,0.0,6,1,16.67,9.09,3,27.27,36.36,60.0,2.72,20.0,0.25,0.25,0.25,0.5,0.0
FS,Split-Finger,OS,6,1.11,1,1,1,100.0,0,0.0,4,3,75.0,50.0,2,33.33,83.33,66.67,0.54,100.0,0.0,0.0,0.0,0.0,0.0
KN,Knuckleball,,6,1.11,1,1,1,100.0,0,0.0,2,1,50.0,16.67,2,33.33,50.0,0.0,1.09,50.0,0.0,0.0,0.0,0.0,0.0
,,,4,0.74,1,1,1,100.0,0,0.0,3,1,33.33,25.0,0,0.0,25.0,,0.54,100.0,0.0,0.0,0.0,0.0,0.0
