Pitch Type,Pitch,Pitch Group,pitches,USG,PA,AB,K,K%,BB,OBP,swings,Whiffs,Whiff%,SwStr%,Called Strikes,cStr%,CSW%,Chase%,Putaway USG,Putaway%,AVG,obp,SLG,OPS,ISO
FF,4-Seam Fastball,FB,429,31.43,108,95,41,37.96,9,8.33,257,102,39.69,23.78,41,9.56,33.33,30.32,30.44,28.47,0.221,0.296,0.505,0.8009999999999999,0.28400000000000003
SL,Slider,BR,273,20.0,72,68,21,29.17,3,4.17,149,52,34.9,19.05,32,11.72,30.77,34.29,20.08,22.11,0.221,0.264,0.294,0.558,0.07299999999999998
SI,Sinker,FB,230,16.85,66,60,7,10.61,1,1.52,142,18,12.68,7.83,30,13.04,20.87,35.23,12.68,11.67,0.283,0.348,0.467,0.815,0.18400000000000005
ST,Sweeper,BR,118,8.64,34,33,11,32.35,1,2.94,69,19,27.54,16.1,8,6.78,22.88,38.1,10.78,21.57,0.121,0.147,0.303,0.44999999999999996,0.182
FC,Cutter,FB,112,8.21,27,26,8,29.63,0,0.0,66,19,28.79,16.96,16,14.29,31.25,35.29,5.29,32.0,0.308,0.296,0.577,0.873,0.26899999999999996
CH,Changeup,OS,93,6.81,23,23,10,43.48,0,0.0,57,25,43.86,26.88,8,8.6,35.48,47.27,8.88,23.81,0.217,0.217,0.348,0.565,0.13099999999999998
CU,Curveball,BR,67,4.91,16,16,5,31.25,0,0.0,32,10,31.25,14.93,4,5.97,20.9,32.61,6.98,15.15,0.375,0.375,0.75,1.125,0.375
FS,Split-Finger,OS,22,1.61,7,7,5,71.43,0,0.0,16,9,56.25,40.91,0,0.0,40.91,57.14,2.33,45.45,0.143,0.143,0.571,0.714,0.42799999999999994
KC,Knuckle Curve,BR,13,0.95,3,3,2,66.67,0,0.0,7,4,57.14,30.77,2,15.38,46.15,28.57,1.9,22.22,0.0,0.0,0.0,0.0,0.0
SV,Slurve,BR,8,0.59,3,3,1,33.33,0,0.0,5,2,40.0,25.0,0,0.0,25.0,40.0,0.63,33.33,0.667,0.667,1.667,2.334,1.0
