Pitch Type,Pitch,Pitch Group,pitches,USG,PA,AB,K,K%,BB,OBP,swings,Whiffs,Whiff%,SwStr%,Called Strikes,cStr%,CSW%,Chase%,Putaway USG,Putaway%,AVG,obp,SLG,OPS,ISO
FF,4-Seam Fastball,FB,152,39.58,29,25,10,34.48,2,6.9,85,23,27.06,15.13,19,12.5,27.63,28.36,41.96,21.28,0.24,0.345,0.24,0.585,0.0
CH,Changeup,OS,44,11.46,9,7,2,22.22,2,22.22,21,10,47.62,22.73,2,4.55,27.27,38.89,10.71,16.67,0.429,0.556,1.286,1.842,0.857
SL,Slider,BR,36,9.38,8,8,5,62.5,0,0.0,21,11,52.38,30.56,2,5.56,36.11,35.0,10.71,41.67,0.125,0.125,0.125,0.25,0.0
SI,Sinker,FB,33,8.59,12,9,1,8.33,2,16.67,15,3,20.0,9.09,7,21.21,30.3,26.32,7.14,12.5,0.222,0.417,0.222,0.639,0.0
FC,Cutter,FB,32,8.33,9,7,1,11.11,1,11.11,19,3,15.79,9.38,3,9.38,18.75,28.57,3.57,25.0,0.429,0.556,1.429,1.985,1.0
CU,Curveball,BR,31,8.07,9,9,6,66.67,0,0.0,17,10,58.82,32.26,4,12.9,45.16,47.37,9.82,54.55,0.111,0.111,0.111,0.222,0.0
ST,Sweeper,BR,19,4.95,5,4,1,20.0,1,20.0,10,1,10.0,5.26,4,21.05,26.32,36.36,7.14,12.5,0.25,0.4,0.25,0.65,0.0
FS,Split-Finger,OS,16,4.17,8,8,2,25.0,0,0.0,13,5,38.46,31.25,0,0.0,31.25,75.0,5.36,33.33,0.125,0.125,0.125,0.25,0.0
KC,Knuckle Curve,BR,13,3.39,7,6,1,14.29,0,0.0,6,1,16.67,7.69,3,23.08,30.77,42.86,3.57,25.0,0.167,0.286,0.167,0.45299999999999996,0.0
,,,8,2.08,2,0,0,0.0,2,100.0,0,0,,0.0,0,0.0,0.0,,0.0,,,1.0,,,
