Pitch Type,Pitch,Pitch Group,pitches,USG,PA,AB,K,K%,BB,OBP,swings,Whiffs,Whiff%,SwStr%,Called Strikes,cStr%,CSW%,Chase%,Putaway USG,Putaway%,AVG,obp,SLG,OPS,ISO
FF,4-Seam Fastball,FB,242,30.79,72,65,16,22.22,4,5.56,127,22,17.32,9.09,43,17.77,26.86,30.77,30.96,21.62,0.246,0.282,0.385,0.667,0.139
SL,Slider,BR,156,19.85,44,40,7,15.91,2,4.55,84,29,34.52,18.59,22,14.1,32.69,40.7,18.41,15.91,0.2,0.238,0.275,0.513,0.07500000000000001
SI,Sinker,FB,147,18.7,40,34,5,12.5,2,5.0,64,6,9.38,4.08,40,27.21,31.29,28.99,10.04,20.83,0.324,0.368,0.353,0.721,0.02899999999999997
FC,Cutter,FB,75,9.54,20,20,3,15.0,0,0.0,40,7,17.5,9.33,11,14.67,24.0,19.23,9.62,13.04,0.1,0.1,0.1,0.2,0.0
ST,Sweeper,BR,72,9.16,19,19,6,31.58,0,0.0,41,12,29.27,16.67,10,13.89,30.56,45.95,12.13,20.69,0.158,0.158,0.316,0.474,0.158
CU,Curveball,BR,42,5.34,12,12,5,41.67,0,0.0,21,7,33.33,16.67,7,16.67,33.33,39.13,8.79,23.81,0.083,0.083,0.083,0.166,0.0
FS,Split-Finger,OS,17,2.16,7,7,1,14.29,0,0.0,12,2,16.67,11.76,0,0.0,11.76,54.55,5.44,7.69,0.429,0.429,0.429,0.858,0.0
CH,Changeup,OS,15,1.91,3,3,0,0.0,0,0.0,10,2,20.0,13.33,1,6.67,20.0,33.33,2.09,0.0,0.333,0.333,0.333,0.666,0.0
KC,Knuckle Curve,BR,13,1.65,3,3,1,33.33,0,0.0,4,1,25.0,7.69,1,7.69,15.38,20.0,1.67,25.0,0.333,0.333,0.333,0.666,0.0
SV,Slurve,BR,6,0.76,1,1,0,0.0,0,0.0,2,0,0.0,0.0,0,0.0,0.0,20.0,0.84,0.0,1.0,1.0,4.0,5.0,3.0
KN,Knuckleball,,1,0.13,0,0,0,,0,,0,0,,0.0,0,0.0,0.0,0.0,0.0,,,,,,
